53844 0.881511 0.021533
53965 0.888923 0.020397
54086 0.896335 0.019234
54207 0.903746 0.018044
54328 0.911158 0.016825
54449 0.918569 0.015578
54570 0.925981 0.014302
54691 0.933393 0.012998
54812 0.940798 0.011667
54933 0.948203 0.010307
55054 0.955606 0.008918
55175 0.963007 0.007502
55296 0.970408 0.006057
55417 0.977809 0.004583
55538 0.985207 0.003083
55659 0.992603 0.001555
240 0.124630 -0.052494
241 0.126615 -0.052845
362 0.128700 -0.053207
483 0.130889 -0.053578
604 0.133187 -0.053959
725 0.135600 -0.054350
846 0.138134 -0.054750
967 0.140795 -0.055159
1088 0.143593 -0.055577
1209 0.146532 -0.056003
1330 0.149617 -0.056437
1451 0.152860 -0.056878
1572 0.156265 -0.057325
1693 0.159842 -0.057778
1814 0.163600 -0.058236
1935 0.167547 -0.058697
2056 0.171690 -0.059160
2177 0.176041 -0.059625
2298 0.180612 -0.060091
2419 0.185415 -0.060555
2540 0.190458 -0.061017
2661 0.195753 -0.061474
2782 0.201315 -0.061927
2903 0.207159 -0.062372
3024 0.213295 -0.062809
3145 0.219738 -0.063236
3266 0.226503 -0.063650
3387 0.233611 -0.064051
3508 0.241075 -0.064436
3629 0.248542 -0.064786
3750 0.256009 -0.065105
3871 0.263479 -0.065394
3992 0.270948 -0.065655
4113 0.278418 -0.065888
4234 0.285888 -0.066097
4355 0.293358 -0.066281
4476 0.300829 -0.066442
4597 0.308299 -0.066581
4718 0.315769 -0.066698
4839 0.323239 -0.066794
4960 0.330709 -0.066870
5081 0.338179 -0.066925
5202 0.345647 -0.066961
5323 0.353115 -0.066977
5444 0.360584 -0.066973
5565 0.368052 -0.066949
5686 0.375520 -0.066904
5807 0.382985 -0.066840
5928 0.390450 -0.066755
6049 0.397915 -0.066650
6170 0.405379 -0.066523
6291 0.412844 -0.066375
6412 0.420309 -0.066204
6533 0.427773 -0.066012
6654 0.435233 -0.065796
6775 0.442693 -0.065557
6896 0.450153 -0.065295
7017 0.457612 -0.065008
7138 0.465072 -0.064697
7259 0.472532 -0.064360
7380 0.479991 -0.063998
7501 0.487446 -0.063610
7622 0.494901 -0.063195
7743 0.502356 -0.062754
7864 0.509810 -0.062286
7985 0.517265 -0.061791
8106 0.524716 -0.061268
8227 0.532167 -0.060718
8348 0.539618 -0.060139
8469 0.547069 -0.059532
8590 0.554519 -0.058897
8711 0.561966 -0.058234
8832 0.569412 -0.057543
8953 0.576858 -0.056823
9074 0.584305 -0.056075
9195 0.591751 -0.055299
