Time_Iter,Outer_Iter,Inner_Iter,"     ""rms[P]""     ","     ""rms[U]""     ","     ""rms[V]""     ","     ""rms[k]""     ","     ""rms[w]""     ","       ""CD""       ","       ""CL""       ","       ""CSF""      ","       ""CMx""      ","       ""CMy""      ","       ""CMz""      ","       ""CFx""      ","       ""CFy""      ","       ""CFz""      ","      ""CEff""      ",air_center
          0,           0,          47,       -4.52481748,      -4.027641937,      -3.884254042,      -7.249804947,      -2.315675255,     0.05242182735,      0.5135961428,                 0,                 0,                 0,      0.1223565343,    -0.03755961225,      0.5148964181,                 0,       9.797371987,-0.2382349167050637
          0,           0,          48,      -4.531712931,      -4.031278743,      -3.888735993,      -7.247110092,      -2.321348312,     0.05276410107,       0.515902559,                 0,                 0,                 0,      0.1230824116,     -0.0376230434,      0.5172272299,                 0,       9.777529579,-0.23857685807679815
          0,           0,          49,       -4.53876074,      -4.035295976,      -3.893262921,      -7.243868439,      -2.326041098,     0.05311188263,      0.5182945027,                 0,                 0,                 0,      0.1238774131,     -0.0376959021,      0.5196432263,                 0,       9.758541347,-0.23900969903148464
          0,           0,          50,      -4.545868855,      -4.039695471,      -3.897882766,      -7.239978967,      -2.329661315,     0.05345615082,      0.5207570174,                 0,                 0,                 0,      0.1247326919,    -0.03778447531,      0.5221281114,                 0,       9.741760479,-0.2395218647705543
          0,           0,          51,      -4.552939051,       -4.04446768,      -3.902640169,       -7.23533588,      -2.332251137,     0.05378807266,      0.5232762937,                 0,                 0,                 0,      0.1256385384,    -0.03789506384,      0.5246667518,                 0,       9.728481944,-0.24009980943648473
          0,           0,          52,      -4.559880017,      -4.049592005,      -3.907569596,      -7.229841631,      -2.333896358,     0.05409937742,      0.5258397837,                 0,                 0,                 0,      0.1265847727,    -0.03803363387,      0.5272453542,                 0,       9.719886046,-0.24072878588474894
          0,           0,          53,      -4.566620024,      -4.055038215,      -3.912689284,      -7.223415708,      -2.334444647,     0.05438275235,      0.5284362947,                 0,                 0,                 0,      0.1275612293,    -0.03820544345,      0.5298516258,                 0,        9.71698327,-0.2413937698439471
          0,           0,          54,      -4.573117093,      -4.060768601,       -3.91799677,      -7.215996896,      -2.334288733,     0.05463223643,      0.5310560763,                 0,                 0,                 0,      0.1285582982,    -0.03841466989,      0.5324749295,                 0,       9.720562639,-0.24208045804823045
          0,           0,          55,      -4.579364795,      -4.066740531,      -3.923466617,       -7.20755095,      -2.334332023,     0.05484358691,      0.5336909132,                 0,                 0,                 0,      0.1295674832,    -0.03866406492,      0.5351064379,                 0,       9.731145303,-0.2427762586833566
          0,           0,          56,      -4.585392493,      -4.072909112,      -3.929050698,      -7.198063141,      -2.334658079,     0.05501459314,      0.5363342386,                 0,                 0,                 0,      0.1305819407,    -0.03895466529,      0.5377393002,                 0,       9.748944924,-0.24347120005028897
          0,           0,          57,      -4.591259875,      -4.079229646,      -3.934681117,      -7.197802383,      -2.448208757,     0.05508809567,       0.537627324,                 0,                 0,                 0,      0.1310781827,    -0.03910682135,      0.5390255043,                 0,       9.759410221,-0.24380863257612254
          0,           0,          58,      -4.593609309,      -4.082127863,      -3.937216407,      -7.190434157,      -2.424312194,     0.05516290063,      0.5392026247,                 0,                 0,                 0,      0.1316823717,    -0.03930670095,      0.5405898624,                 0,       9.774732992,-0.2442168596142592
          0,           0,          59,      -4.596572459,      -4.085777179,      -3.940317279,      -7.181035832,       -2.39618631,     0.05523333197,      0.5411117892,                 0,                 0,                 0,      0.1324132982,    -0.03956886257,      0.5424822527,                 0,       9.796834085,-0.2447059939236674
          0,           0,          60,       -4.60033653,      -4.090305283,      -3.944079873,      -7.169021939,       -2.36435691,     0.05529170668,      0.5434129971,                 0,                 0,                 0,      0.1332924816,    -0.03991097524,      0.5447586367,                 0,       9.828110393,-0.24528762159045533
          0,           0,          61,      -4.605178423,      -4.095884636,      -3.948587457,      -7.153634565,      -2.329201361,     0.05533094765,      0.5461792036,                 0,                 0,                 0,       0.134349388,    -0.04035267716,      0.5474896325,                 0,        9.87113409,-0.245980416527159
          0,           0,          62,      -4.611495235,      -4.102741522,       -3.95388662,      -7.150818869,      -2.446057523,      0.0553432957,      0.5475269164,                 0,                 0,                 0,      0.1348645961,    -0.04057454458,      0.5488190147,                 0,        9.89328354,-0.2463159199309092
          0,           0,          63,      -4.614153887,      -4.105875163,      -3.956136967,      -7.141053802,      -2.422625471,     0.05535097847,      0.5491653866,                 0,                 0,                 0,      0.1354931579,    -0.04085149589,       0.550433927,                 0,        9.92151181,-0.24672559707170733
          0,           0,          64,      -4.617579902,      -4.109751621,      -3.958778623,       -7.12885885,      -2.394550361,     0.05535451589,      0.5511533567,                 0,                 0,                 0,      0.1362613155,    -0.04119321959,      0.5523923096,                 0,         9.9567912,-0.24722940329322685
          0,           0,          65,      -4.622000069,      -4.114501338,       -3.96183849,      -7.113631677,      -2.362019782,     0.05535973286,      0.5535631323,                 0,                 0,                 0,      0.1372062068,    -0.04160653501,      0.5547663812,                 0,       9.999382288,-0.2478600882069617
          0,           0,          66,      -4.627702456,      -4.120294116,      -3.965323884,       -7.09907006,      -2.362230659,      0.0553758603,      0.5559882721,                 0,                 0,                 0,      0.1381776222,     -0.0420117737,      0.5571574782,                 0,       10.04026428,-0.24852614548521873
          0,           0,          67,      -4.633495384,      -4.126045777,      -3.968462981,      -7.084093394,      -2.362217113,     0.05541369435,      0.5584442037,                 0,                 0,                 0,      0.1391893672,    -0.04240098248,      0.5595826685,                 0,       10.07772916,-0.24924489551112516
          0,           0,          68,      -4.639325891,      -4.131768667,      -3.971266432,      -7.068811753,      -2.361755706,     0.05548438723,      0.5609481207,                 0,                 0,                 0,      0.1402564375,    -0.04276616421,      0.5620608211,                 0,       10.11001741,-0.25003459736165223
          0,           0,          69,      -4.645128263,      -4.137466248,       -3.97375361,      -7.053353679,      -2.360797489,      0.0555991201,      0.5635185628,                 0,                 0,                 0,      0.1413946855,    -0.04309952699,      0.5646121355,                 0,       10.13538635,-0.2509139801845051
          0,           0,          70,      -4.650836477,       -4.14313814,      -3.975948834,      -7.037840412,      -2.359392805,      0.0557687708,       0.566175885,                 0,                 0,                 0,      0.1426207757,    -0.04339389281,      0.5672585465,                 0,       10.15220305,-0.25190189034631877
          0,           0,          71,      -4.656395244,      -4.148781588,      -3.977877606,      -7.022399316,      -2.357742003,     0.05600359171,      0.5689426183,                 0,                 0,                 0,      0.1439520878,    -0.04364307756,      0.5700240232,                 0,       10.15903804,-0.2530168828451078
          0,           0,          72,      -4.661768829,      -4.154391288,      -3.979563517,      -7.017310145,      -2.461575372,     0.05613524465,      0.5703255008,                 0,                 0,                 0,      0.1446308601,    -0.04375355974,      0.5714087579,                 0,       10.15984707,-0.25359353544094587
          0,           0,          73,      -4.664014509,      -4.157023116,      -3.980143193,      -7.007685278,      -2.439133266,      0.0563226953,      0.5720557655,                 0,                 0,                 0,      0.1455012546,    -0.04386941419,      0.5731452864,                 0,       10.15675408,-0.25434802579574733
          0,           0,          74,      -4.666749455,      -4.160230066,       -3.98081975,      -6.996269177,      -2.411926973,     0.05659190788,      0.5742315857,                 0,                 0,                 0,      0.1466265901,    -0.04398211877,      0.5753347993,                 0,       10.14688508,-0.25534400014109154
          0,           0,          75,       -4.67008201,      -4.164111342,      -3.981602111,      -6.982848341,      -2.380377572,     0.05698215645,      0.5769891136,                 0,                 0,                 0,      0.1480980576,    -0.04407663865,      0.5781182001,                 0,       10.12578585,-0.2566739200259323
          0,           0,          76,       -4.67416409,      -4.168784925,      -3.982494321,      -6.967289138,      -2.344876934,     0.05755287871,      0.5805311046,                 0,                 0,                 0,      0.1500533583,    -0.04412964722,      0.5817054851,                 0,       10.08691689,-0.25847600087404515
          0,           0,          77,      -4.679227229,      -4.174386849,      -3.983491122,      -6.962681723,      -2.452544959,     0.05785640688,      0.5823181042,                 0,                 0,                 0,      0.1510546975,    -0.04414103956,      0.5835180433,                 0,       10.06488539,-0.25940237202056754
          0,           0,          78,      -4.681356345,       -4.17699118,      -3.983734394,      -6.953856645,      -2.429223835,     0.05826331461,      0.5845809058,                 0,                 0,                 0,      0.1523446492,    -0.04413324504,      0.5858171267,                 0,       10.03343029,-0.26060490120099983
          0,           0,          79,       -4.68402879,      -4.180129833,      -3.984012414,      -6.943632496,       -2.40170917,     0.05881161857,      0.5874666301,                 0,                 0,                 0,      0.1540191369,    -0.04409437182,      0.5887542224,                 0,       9.988955319,-0.262175124523724
          0,           0,          80,      -4.687422545,      -4.183880122,      -3.984322883,      -6.931963496,      -2.370552417,     0.05955386948,      0.5911803552,                 0,                 0,                 0,      0.1562131609,    -0.04400827897,      0.5925404182,                 0,       9.926816853,-0.26423943137818257
          0,           0,          81,      -4.691802768,      -4.188322277,      -3.984660217,      -6.921692545,       -2.37076478,     0.06037499913,      0.5951405888,                 0,                 0,                 0,       0.158587757,    -0.04388731147,      0.5965830746,                 0,       9.857401198,-0.266471082605482
          0,           0,          82,      -4.696358045,      -4.192604462,       -3.98487521,      -6.918785766,      -2.466218071,     0.06079631354,      0.5971436771,                 0,                 0,                 0,      0.1597963785,    -0.04382023041,       0.598628892,                 0,       9.822037594,-0.26760122333714315
          0,           0,          83,      -4.698421911,      -4.194572878,       -3.98481513,      -6.912683281,      -2.447010444,     0.06133631956,       0.599674606,                 0,                 0,                 0,      0.1613343413,    -0.04372791949,      0.6012151414,                 0,       9.776827341,-0.26903647359047916
          0,           0,          84,      -4.701058617,      -4.196915668,      -3.984746952,      -6.905725384,       -2.42431065,     0.06203021555,      0.6028892052,                 0,                 0,                 0,      0.1633012762,    -0.04360277463,      0.6045013974,                 0,        9.71928277,-0.27086448851879363
          0,           0,          85,      -4.704453052,      -4.199673879,      -3.984674332,      -6.897924005,       -2.39839435,      0.0629232593,       0.606996395,                 0,                 0,                 0,       0.165830987,    -0.04343650424,      0.6087012652,                 0,       9.646614014,-0.2731992947009183
          0,           0,          86,      -4.708857502,      -4.202882529,      -3.984609528,       -6.88937255,       -2.36964579,     0.06407464896,      0.6122887547,                 0,                 0,                 0,      0.1691101685,    -0.04322161539,      0.6141131588,                 0,       9.555865926,-0.2761934907376472
          0,           0,          87,      -4.714608386,      -4.206563243,      -3.984585727,      -6.887732803,      -2.465225441,     0.06465542265,      0.6149629143,                 0,                 0,                 0,       0.170770878,    -0.04311402791,      0.6168475422,                 0,       9.511389597,-0.2776929698181638
          0,           0,          88,      -4.717280315,      -4.208189718,      -3.984436307,      -6.883139355,       -2.44640353,     0.06538533519,      0.6183376882,                 0,                 0,                 0,      0.1728720616,    -0.04298122772,      0.6202977936,                 0,       9.456825242,-0.27957548908790575
          0,           0,          89,      -4.720655237,      -4.210089827,      -3.984298417,      -6.878009434,      -2.424411955,     0.06630351188,      0.6226165051,                 0,                 0,                 0,      0.1755418797,    -0.04282000895,      0.6246710454,                 0,       9.390400108,-0.2819422200698097
          0,           0,          90,      -4.724924808,      -4.212274622,      -3.984202757,      -6.872382257,      -2.399457663,     0.06745802722,      0.6280681297,                 0,                 0,                 0,      0.1789492062,    -0.04262969796,       0.630240327,                 0,        9.31050248,-0.28492005522629527
          0,           0,          91,      -4.730322853,      -4.214741011,      -3.984207468,      -6.866347219,      -2.371804331,     0.06890925188,      0.6350614032,                 0,                 0,                 0,      0.1833246645,    -0.04241488986,      0.6373793595,                 0,       9.215909124,-0.28867234503033645
          0,           0,          92,      -4.737113756,      -4.217464227,      -3.984419986,      -6.865894974,      -2.464050859,     0.06963248311,       0.638585044,                 0,                 0,                 0,      0.1855296573,    -0.04231451994,      0.6409750561,                 0,       9.170792357,-0.2905324185763424
          0,           0,          93,      -4.740219564,       -4.21858453,      -3.984437916,      -6.862632745,      -2.445364237,     0.07052951352,      0.6430188405,                 0,                 0,                 0,      0.1883048933,    -0.04220103812,      0.6454972609,                 0,       9.117017945,-0.2928450636898562
          0,           0,          94,      -4.744023472,      -4.219859675,      -3.984558985,      -6.859000547,      -2.423737166,     0.07164144308,        0.64861629,                 0,                 0,                 0,      0.1918079963,    -0.04207798818,      0.6512027572,                 0,       9.053646355,-0.2957187465951557
          0,           0,          95,      -4.748652972,      -4.221275575,      -3.984858849,       -6.85499582,      -2.399354301,     0.07301720874,      0.6557057972,                 0,                 0,                 0,      0.1962424352,    -0.04195420351,      0.6584234581,                 0,       8.980154248,-0.29928427663442353
          0,           0,          96,      -4.754224486,      -4.222804075,      -3.985459656,      -6.851834379,      -2.399957119,     0.07442161046,      0.6631222822,                 0,                 0,                 0,      0.2008775676,    -0.04185899689,      0.6659711417,                 0,       8.910345772,-0.30292688542083196
          0,           0,          97,      -4.759570907,      -4.224096015,       -3.98626405,      -6.848838427,      -2.400328182,     0.07585321928,      0.6708744133,                 0,                 0,                 0,      0.2057176617,    -0.04179528088,      0.6738540968,                 0,       8.844376279,-0.3066410905255492
          0,           0,          98,      -4.764607296,      -4.225168818,      -3.987293367,      -6.845921398,       -2.40035761,      0.0773108357,      0.6789682558,                 0,                 0,                 0,       0.210765408,    -0.04176528992,      0.6820780881,                 0,       8.782316859,-0.31042012082238496
          0,           0,          99,      -4.769247445,      -4.226040418,      -3.988566131,      -6.843002318,      -2.400023188,     0.07879313521,      0.6874056499,                 0,                 0,                 0,      0.2160209647,    -0.04177064799,      0.6906446978,                 0,       8.724181974,-0.3142554396104041
          0,           0,         100,      -4.773407277,      -4.226730299,      -3.990098077,      -6.840004349,      -2.399365449,     0.08029880143,      0.6961849962,                 0,                 0,                 0,      0.2214824578,    -0.04181237371,      0.6995521224,                 0,       8.669930109,-0.3181373614900091
          0,           0,         101,      -4.777008231,      -4.227259697,      -3.991902163,       -6.83686137,      -2.398421664,     0.08182673937,       0.705302368,                 0,                 0,                 0,      0.2271466567,    -0.04189086357,      0.7087963044,                 0,       8.619460746,-0.322055712564969
          0,           0,         102,       -4.77998061,       -4.22765127,      -3.993988562,      -6.833515144,      -2.397223979,     0.08337621339,      0.7147522267,                 0,                 0,                 0,      0.2330093913,    -0.04200588029,      0.7183716619,                 0,        8.57261559,-0.3260002314029867
          0,           0,         103,       -4.78226689,      -4.227928473,      -3.996364589,       -6.82992418,      -2.395816793,     0.08494690177,      0.7245277428,                 0,                 0,                 0,      0.2390657232,    -0.04215655475,       0.728271413,                 0,       8.529183851,-0.32996075799128116
          0,           0,         104,      -4.783824871,      -4.228114849,       -3.99903454,      -6.826062038,      -2.394248152,     0.08653889885,      0.7346209115,                 0,                 0,                 0,      0.2453099875,    -0.04234140402,      0.7384876912,                 0,       8.488909857,-0.33392731361146394
          0,           0,         105,      -4.784630467,       -4.22823332,      -4.001999444,      -6.820487615,      -2.371666455,      0.0884906324,       0.747234818,                 0,                 0,                 0,      0.2531000572,    -0.04260970358,      0.7512488791,                 0,       8.444225086,-0.3387155564798641
          0,           0,         106,      -4.784752498,      -4.228391737,      -4.006051711,      -6.819568594,      -2.432878561,     0.08945191589,      0.7535038559,                 0,                 0,                 0,      0.2569678768,    -0.04275163115,      0.7575896014,                 0,       8.423563077,-0.34103060626421405
          0,           0,         107,      -4.784172029,      -4.228327332,       -4.00806385,      -6.815887831,      -2.417099958,     0.09063058886,      0.7612641167,                 0,                 0,                 0,      0.2617510598,    -0.04293842002,      0.7654366408,                 0,       8.399637763,-0.34383738055940866
          0,           0,         108,      -4.783211125,      -4.228294429,      -4.010653561,      -6.811333438,      -2.400096076,     0.09207497691,      0.7708642898,                 0,                 0,                 0,      0.2676604106,    -0.04318302804,      0.7751417811,                 0,       8.372136662,-0.34722118295224735
          0,           0,         109,      -4.781688374,      -4.228303167,       -4.01400378,      -6.805696208,      -2.381898612,     0.09384408468,      0.7827254337,                 0,                 0,                 0,       0.274948686,    -0.04350046301,      0.7871299299,                 0,       8.340700816,-0.3512709235731584
          0,           0,         110,      -4.779373211,      -4.228379182,      -4.018352495,       -6.79874802,      -2.362642647,     0.09601515536,      0.7973776258,                 0,                 0,                 0,      0.2839308737,    -0.04390670222,      0.8019365247,                 0,       8.304705885,-0.3560808135482047
