Time_Iter,Outer_Iter,Inner_Iter,"     ""rms[P]""     ","     ""rms[U]""     ","     ""rms[V]""     ","     ""rms[k]""     ","     ""rms[w]""     ","       ""CD""       ","       ""CL""       ","       ""CSF""      ","       ""CMx""      ","       ""CMy""      ","       ""CMz""      ","       ""CFx""      ","       ""CFy""      ","       ""CFz""      ","      ""CEff""      ",air_center
          0,           0,           0,       -4.03745815,      -3.780627471,      -3.451921974,      -5.877126271,     -0.3379094869,     0.01941543801,      0.3122338738,                 0,                 0,                 0,     0.07911412502,   -0.007871418776,      0.3127378966,                 0,       16.08173216,-0.2533809802797892
          0,           0,           1,      -4.175706341,       -3.81102781,      -3.653947099,      -6.531290143,     -0.9900838786,     0.01935045138,      0.3134486019,                 0,                 0,                 0,     0.07967827861,   -0.008042028643,      0.3139423383,                 0,       16.19851629,-0.25419886427000205
          0,           0,           2,      -4.532332666,      -4.238197126,      -3.991120751,      -7.145056739,      -1.625065432,     0.01932298981,       0.313951785,                 0,                 0,                 0,     0.07991115228,   -0.008113241006,      0.3144412132,                 0,       16.24757804,-0.2545331993573472
          0,           0,           3,      -4.620377298,      -4.316111412,       -4.04655608,       -7.40809356,       -2.04082857,     0.01931067799,      0.3141746295,                 0,                 0,                 0,     0.08001330734,   -0.008144928162,      0.3146621367,                 0,        16.2694769,-0.254677812359766
          0,           0,           4,      -4.635786172,      -4.330349465,      -4.063069104,      -7.438421467,      -2.156298719,     0.01929926807,      0.3143789927,                 0,                 0,                 0,     0.08010552436,   -0.008174106085,      0.3148647277,                 0,       16.28968475,-0.2548055888595637
          0,           0,           5,      -4.648498635,      -4.339088418,      -4.078247898,      -7.442396451,      -2.187631895,     0.01928824822,      0.3145564134,                 0,                 0,                 0,     0.08018359311,   -0.008200547232,      0.3150405129,                 0,       16.30818983,-0.2549100564929063
          0,           0,           6,      -4.660256826,      -4.345303468,      -4.091825785,      -7.451655594,      -2.229600584,     0.01927660178,      0.3146998072,                 0,                 0,                 0,     0.08024385084,   -0.008224646943,      0.3151823459,                 0,       16.32548157,-0.25498538290810874
          0,           0,           7,      -4.670761665,       -4.35077552,      -4.103732919,      -7.463943736,      -2.291320796,     0.01926326714,      0.3148032865,                 0,                 0,                 0,     0.08028284891,    -0.00824694966,      0.3152842693,                 0,       16.34215443,-0.25502544716921177
          0,           0,           8,      -4.680073559,      -4.355739601,      -4.114444761,      -7.473429331,      -2.352816967,     0.01924736886,      0.3148614198,                 0,                 0,                 0,     0.08029698929,   -0.008267854094,      0.3153407958,                 0,       16.35867334,-0.25502327132045793
          0,           0,           9,      -4.688275863,      -4.360247266,        -4.1245172,      -7.478420446,      -2.395423286,     0.01922821296,      0.3148687579,                 0,                 0,                 0,     0.08028247059,   -0.008287576657,      0.3153464364,                 0,       16.37535212,-0.25497121761282243
          0,           0,          10,      -4.695552836,      -4.364478434,      -4.134261711,      -7.480396364,      -2.418045298,     0.01920512446,      0.3148197297,                 0,                 0,                 0,     0.08023550604,   -0.008306304211,      0.3152955825,                 0,       16.39248578,-0.25486174616965246
          0,           0,          11,      -4.702235925,      -4.368585369,      -4.143737247,       -7.48136652,      -2.432908204,     0.01917723983,      0.3147088466,                 0,                 0,                 0,     0.08015270214,   -0.008324418628,       0.315182691,                 0,       16.41053923,-0.2546884302933987
          0,           0,          12,      -4.708700308,      -4.372605228,      -4.152876981,       -7.48247597,      -2.450635628,      0.0191433677,      0.3145311692,                 0,                 0,                 0,     0.08003150626,   -0.008342676269,      0.3150027376,                 0,       16.43029451,-0.2544469804488934
          0,           0,          13,      -4.715244026,      -4.376480904,      -4.161601664,      -7.483938479,      -2.474981835,     0.01910198968,      0.3142829741,                 0,                 0,                 0,     0.07987064867,   -0.008362265196,      0.3147518806,                 0,       16.45289205,-0.25413609788669744
          0,           0,          14,      -4.722014897,      -4.380127073,      -4.169875043,      -7.485484969,      -2.504745791,     0.01905140547,      0.3139624997,                 0,                 0,                 0,     0.07967051099,   -0.008384725731,       0.314428217,                 0,       16.47975527,-0.25375804774814636
          0,           0,          15,      -4.729003485,      -4.383481421,      -4.177711253,      -7.486794489,      -2.536485319,     0.01898996744,      0.3135706097,                 0,                 0,                 0,     0.07943336146,   -0.008411774512,      0.3140324636,                 0,       16.51243535,-0.2533188985281359
          0,           0,          16,      -4.736092421,      -4.386518859,      -4.185155325,      -7.487708367,       -2.56652824,     0.01891632688,      0.3131112122,                 0,                 0,                 0,     0.07916341565,   -0.008445095718,      0.3135683961,                 0,       16.55243189,-0.25282842825645707
          0,           0,          17,      -4.743131099,      -4.389241598,      -4.192255289,      -7.488251733,      -2.592260487,     0.01882962688,      0.3125913321,                 0,                 0,                 0,     0.07886670836,    -0.00848615526,      0.3130429379,                 0,       16.60103698,-0.2522997289469627
          0,           0,          18,      -4.750000731,      -4.391665351,      -4.199040777,      -7.493659895,      -2.724035102,     0.01878402371,      0.3123235855,                 0,                 0,                 0,     0.07871602339,   -0.008508249244,      0.3127722355,                 0,       16.62708642,-0.252033554443169
          0,           0,          19,      -4.752374695,      -4.391741096,      -4.201675369,      -7.492666019,      -2.709383328,     0.01872363948,      0.3119794129,                 0,                 0,                 0,     0.07852571323,   -0.008538407077,      0.3124241098,                 0,        16.6623275,-0.25170158665299547
          0,           0,          20,      -4.755438674,      -4.392153116,      -4.204920189,      -7.491474247,      -2.689508519,     0.01864366576,       0.311541139,                 0,                 0,                 0,     0.07828875003,   -0.008579878384,      0.3119805335,                 0,       16.71029416,-0.25129506260808787
          0,           0,          21,      -4.759386252,      -4.392912586,      -4.208908279,      -7.490095644,      -2.663570943,     0.01853789853,      0.3109907382,                 0,                 0,                 0,     0.07799990766,    -0.00863727255,      0.3114230089,                 0,        16.7759435,-0.25081103093764096
          0,           0,          22,      -4.764490207,      -4.394110548,      -4.213786434,      -7.488556936,      -2.630766662,     0.01839865954,      0.3103129653,                 0,                 0,                 0,     0.07765864932,   -0.008716909895,      0.3107356796,                 0,       16.86606379,-0.2502591190314019
          0,           0,          23,      -4.771138852,      -4.395955267,      -4.219707483,      -7.493481265,      -2.753655728,     0.01832809369,      0.3099807042,                 0,                 0,                 0,     0.07749507819,   -0.008758248759,      0.3103985327,                 0,       16.91287209,-0.2499996843029302
          0,           0,          24,       -4.77344608,      -4.395837977,      -4.221897485,      -7.492866675,      -2.727868973,     0.01823873781,      0.3095772362,                 0,                 0,                 0,     0.07730239017,   -0.008812100059,      0.3099888121,                 0,       16.97361076,-0.24970308256146903
          0,           0,          25,      -4.776506793,      -4.396045077,      -4.224575278,      -7.492132718,      -2.695669897,     0.01812632421,      0.3090948286,                 0,                 0,                 0,     0.07708134402,   -0.008882041295,      0.3094984427,                 0,       17.05226195,-0.2493776565888492
          0,           0,          26,      -4.780592448,      -4.396670912,      -4.227836925,       -7.49124359,      -2.657449583,     0.01798632699,      0.3085303603,                 0,                 0,                 0,     0.07683770484,   -0.008972309135,      0.3089239209,                 0,       17.15360566,-0.24904422619960884
          0,           0,          27,      -4.786117291,      -4.397925049,      -4.231779763,      -7.490089649,      -2.614005533,     0.01781442859,      0.3078871845,                 0,                 0,                 0,     0.07658434705,    -0.00908749694,      0.3082682106,                 0,       17.28302331,-0.24874158752132144
          0,           0,          28,      -4.793731909,      -4.400180527,      -4.236478052,       -7.49575135,      -2.736940401,      0.0177302016,      0.3075837368,                 0,                 0,                 0,      0.0764712732,   -0.009144956214,      0.3079585767,                 0,       17.34801125,-0.24861936458533848
          0,           0,          29,      -4.796689909,       -4.40044706,      -4.238046806,      -7.495257933,      -2.707037795,     0.01762767261,      0.3072305125,                 0,                 0,                 0,     0.07634972029,   -0.009216309514,      0.3075977605,                 0,       17.42887557,-0.24850956263662127
          0,           0,          30,      -4.800738112,      -4.401223734,      -4.239933003,      -7.494446198,      -2.671941994,      0.0175044663,      0.3068266201,                 0,                 0,                 0,     0.07622596219,   -0.009303845453,       0.307184667,                 0,       17.52847616,-0.2484333405137946
          0,           0,          31,      -4.806331855,      -4.402682888,      -4.242173345,      -7.493130621,      -2.632878078,     0.01735912716,      0.3063745783,                 0,                 0,                 0,     0.07611067963,   -0.009409233493,      0.3067216782,                 0,       17.64919258,-0.24842361286083248
