0.2689,-0.6730
0.2621,-0.6841
0.2553,-0.6954
0.2485,-0.7063
0.2417,-0.7170
0.2349,-0.7276
0.2282,-0.7381
0.2214,-0.7486
0.2146,-0.7594
0.2078,-0.7704
0.2010,-0.7820
0.1942,-0.7947
0.1874,-0.8079
0.1806,-0.8203
0.1739,-0.8314
0.1671,-0.8420
0.1603,-0.8536
0.1536,-0.8667
0.1468,-0.8799
0.1400,-0.8917
0.1333,-0.9023
0.1265,-0.9133
0.1198,-0.9256
0.1131,-0.9376
0.1063,-0.9483
0.0996,-0.9582
0.0929,-0.9680
0.0863,-0.9771
0.0796,-0.9833
0.0729,-0.9871
0.0663,-0.9896
0.0597,-0.9904
0.0532,-0.9876
0.0467,-0.9787
0.0402,-0.9607
0.0339,-0.9308
0.0276,-0.8861
0.0215,-0.8181
0.0156,-0.7002
0.0100,-0.4759
0.0051,-0.0895
0.0014,0.4414
0.0000,0.9066
