0.736872,-0.138612
0.730111,-0.145331
0.723349,-0.152121
0.716587,-0.158837
0.709823,-0.165275
0.703059,-0.171557
0.696295,-0.177753
0.689529,-0.184057
0.682764,-0.190498
0.675997,-0.196999
0.66923,-0.20358
0.662463,-0.2102
0.655695,-0.216888
0.648926,-0.223507
0.642157,-0.230046
0.635386,-0.236505
0.628616,-0.242901
0.621844,-0.249445
0.615072,-0.256013
0.6083,-0.262572
0.601526,-0.269144
0.594753,-0.275777
0.587978,-0.282478
0.581203,-0.289064
0.574427,-0.295717
0.567651,-0.302484
0.560874,-0.309414
0.554096,-0.3166
0.547318,-0.323927
0.540539,-0.331238
0.53376,-0.338428
0.52698,-0.345366
0.520199,-0.352133
0.513417,-0.35898
0.506635,-0.366082
0.499852,-0.37355
0.493069,-0.3814
0.486285,-0.389352
0.4795,-0.397083
0.472715,-0.404707
0.465929,-0.4123
0.459143,-0.419928
0.452355,-0.427648
0.445567,-0.435414
0.438779,-0.443289
0.43199,-0.451336
0.4252,-0.459392
0.41841,-0.467499
0.411619,-0.47572
0.404828,-0.484013
0.398036,-0.492442
0.391244,-0.501004
0.384451,-0.509836
0.377657,-0.518959
0.370863,-0.528095
0.364069,-0.537012
0.357274,-0.545761
0.350479,-0.554607
0.343684,-0.563674
0.336888,-0.572817
0.330092,-0.582168
0.323295,-0.59195
0.316498,-0.602152
0.309702,-0.612646
0.302905,-0.622948
0.296108,-0.6328
0.289311,-0.642431
0.282514,-0.652116
0.275717,-0.662311
0.268921,-0.673048
0.262125,-0.684148
0.255329,-0.695361
0.248534,-0.706299
0.241739,-0.717003
0.234945,-0.727568
0.228153,-0.738073
0.221361,-0.748622
0.214571,-0.759375
0.207782,-0.770423
0.200994,-0.782046
0.194209,-0.794738
0.187425,-0.80791
0.180644,-0.820328
0.173866,-0.831446
0.167091,-0.841975
0.16032,-0.853592
0.153552,-0.866711
0.146789,-0.879929
0.14003,-0.891741
0.133278,-0.90231
0.126533,-0.913347
0.119794,-0.925561
0.113064,-0.937593
0.106344,-0.948321
0.099635,-0.958194
0.092938,-0.968017
0.086256,-0.977055
0.079592,-0.983314
0.072949,-0.98711
0.06633,-0.989611
0.059741,-0.990364
0.053187,-0.9876
0.04668,-0.978693
0.040229,-0.960711
0.033856,-0.930753
0.027588,-0.886097
0.021466,-0.818113
0.015563,-0.700217
0.010017,-0.47585
0.005112,-0.089497
0.001405,0.441438
0,0.906648
