"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
7985, 9.357646564855236e-01, -8.840982916323037e-03, 9.448110349767785e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.872929637254872e+00, 0.000000000000000e+00, 7.491718549019487e-01, 1.110106209638530e+00, 0.000000000000000e+00, 1.090191894257325e-01, 4.346939053892612e-08, 1.603263685733069e-03, 2.088955634889611e-04, -1.796546103069832e+03, 6.496814406850627e+00, 0.000000000000000e+00
8106, 9.486185699308847e-01, -7.122891139004221e-03, 9.571792087485570e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.898828865352877e+00, 0.000000000000000e+00, 7.595315461411507e-01, 1.110914398138523e+00, 0.000000000000000e+00, 1.413932245482388e-01, 4.349365651934850e-08, 1.341300460990617e-03, 1.807534172030284e-04, -1.239085901310389e+03, 5.989175788505157e+00, 0.000000000000000e+00
8227, 9.614687510972284e-01, -5.377103590027882e-03, 9.718867459190216e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.929399442484334e+00, 0.000000000000000e+00, 7.717597769937333e-01, 1.111717689667158e+00, 0.000000000000000e+00, 1.796064459625595e-01, 4.351776692638322e-08, 1.240857427241142e-03, 1.695886583258004e-04, -1.062519700915567e+03, 5.811349330132704e+00, 0.000000000000000e+00
8348, 9.743161272359091e-01, -3.610792029198474e-03, 9.820436582188019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.947687206764469e+00, 0.000000000000000e+00, 7.790748827057876e-01, 1.110648011073547e+00, 0.000000000000000e+00, 2.024661513127292e-01, 4.348565916059009e-08, 1.205926748269091e-03, 1.670943580766342e-04, -9.791140627335541e+02, 5.771267401381330e+00, 0.000000000000000e+00
8469, 9.871597421305979e-01, -1.817335419005013e-03, 9.824292209461288e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.964751883840091e+00, 0.000000000000000e+00, 7.859007535360364e-01, 1.119939260245989e+00, 0.000000000000000e+00, 2.237969976572566e-01, 4.376404555372036e-08, 1.104999690108179e-03, 1.553474474023929e-04, -1.247844705379094e+03, 5.499079430093980e+00, 0.000000000000000e+00
8590, 1.000000000000000e+00, 0.000000000000000e+00, 9.971235726309116e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.017814755996184e+00, 0.000000000000000e+00, 8.071259023984733e-01, 1.133235934214672e+00, 0.000000000000000e+00, 2.901255878523718e-01, 4.416048359623464e-08, 1.955965417754096e-05, 2.768359691984130e-06, 3.780219248573765e+02, 7.316646920608432e-01, 0.000000000000000e+00
8711, 1.167330610967279e-01, -4.956871785231473e-02, 7.368142542863868e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.470219204924343e+00, 0.000000000000000e+00, 5.880876819697369e-01, 1.117408831286834e+00, 0.000000000000000e+00, -3.943688509874294e-01, 4.368834056190575e-08, 4.032212262348075e-03, -5.721993720021134e-04, -7.307749477758985e+03, 7.405895003906918e+00, 0.000000000000000e+00
8832, 1.091921428400328e-01, -4.845926017494599e-02, 7.319604596963541e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.460724322056603e+00, 0.000000000000000e+00, 5.842897288226411e-01, 1.117554383594762e+00, 0.000000000000000e+00, -4.062374545721039e-01, 4.369269744608653e-08, 4.274912443258929e-03, -6.664479787792979e-04, -8.176800320063746e+03, 7.569906448435765e+00, 0.000000000000000e+00
8953, 1.020060974940913e-01, -4.727282167740939e-02, 6.190277078790754e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.235977452252432e+00, 0.000000000000000e+00, 4.943909809009725e-01, 1.118120181781217e+00, 0.000000000000000e+00, -6.871710418273183e-01, 4.370963110718270e-08, 2.980827281277495e-03, -4.921438803628462e-04, -3.277635423064200e+03, 5.788414867360095e+00, 0.000000000000000e+00
9074, 9.514437419659237e-02, -4.613992976152488e-02, 7.865789514900162e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.570982599103477e+00, 0.000000000000000e+00, 6.283930396413907e-01, 1.118451305913331e+00, 0.000000000000000e+00, -2.684146082635113e-01, 4.371953931071953e-08, 4.581829827946693e-03, -8.154152591278478e-04, -9.239902737220853e+03, 8.059618663814504e+00, 0.000000000000000e+00
9195, 8.862664109046656e-02, -4.489171776913949e-02, 6.910546095704020e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.380965734765087e+00, 0.000000000000000e+00, 5.523862939060346e-01, 1.119073370987569e+00, 0.000000000000000e+00, -5.059356886864993e-01, 4.373814943884792e-08, 3.193445019586213e-03, -6.120155567943132e-04, -3.956798010858088e+03, 6.287153679312943e+00, 0.000000000000000e+00
9316, 8.241173700945446e-02, -4.369975246404446e-02, 8.023296558174262e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.603630400051363e+00, 0.000000000000000e+00, 6.414521600205451e-01, 1.119281853185188e+00, 0.000000000000000e+00, -2.276048570786539e-01, 4.374438540351887e-08, 4.345007911832328e-03, -8.813781460237844e-04, -8.055602426932233e+03, 7.882671812463474e+00, 0.000000000000000e+00
9437, 7.651516842462515e-02, -4.243492423954259e-02, 7.785143028159511e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.556070215154283e+00, 0.000000000000000e+00, 6.224280860617130e-01, 1.119310611679804e+00, 0.000000000000000e+00, -2.870550882000042e-01, 4.374524556163754e-08, 3.821703690660434e-03, -8.321955379135865e-04, -6.016573575432040e+03, 7.266397705002011e+00, 0.000000000000000e+00
9558, 7.090692128538661e-02, -4.119451995910559e-02, 8.244248253839557e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.648332622535737e+00, 0.000000000000000e+00, 6.593330490142948e-01, 1.119648802654769e+00, 0.000000000000000e+00, -1.717270789731860e-01, 4.375535994291638e-08, 4.234525762815856e-03, -9.817413281441806e-04, -7.485421560201220e+03, 7.856799918251110e+00, 0.000000000000000e+00
9679, 6.559424016610071e-02, -3.990299334252485e-02, 8.340706099448708e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.667763840584731e+00, 0.000000000000000e+00, 6.671055362338922e-01, 1.119746625275742e+00, 0.000000000000000e+00, -1.474380564119440e-01, 4.375828527525403e-08, 4.109118584297563e-03, -1.025542353068940e-03, -7.026337903992398e+03, 7.780235824426492e+00, 0.000000000000000e+00
9800, 6.055569237361687e-02, -3.861108912410905e-02, 7.977959310262157e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.595788134062680e+00, 0.000000000000000e+00, 6.383152536250720e-01, 1.120137769975334e+00, 0.000000000000000e+00, -2.374076895645072e-01, 4.376998099515728e-08, 3.587609172605671e-03, -9.310871363576044e-04, -5.030781597177255e+03, 7.097131685204047e+00, 0.000000000000000e+00
9921, 5.577209998788019e-02, -3.735386718874148e-02, 8.496145189614631e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.699409992266733e+00, 0.000000000000000e+00, 6.797639969066928e-01, 1.120119271069726e+00, 0.000000000000000e+00, -1.078803668094423e-01, 4.376942789958635e-08, 4.147756115413208e-03, -1.140202876090245e-03, -6.976251580844799e+03, 7.871211752974662e+00, 0.000000000000000e+00
10042, 5.125451865304827e-02, -3.605423073318342e-02, 8.504054164856910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.700706542820890e+00, 0.000000000000000e+00, 6.802826171283559e-01, 1.119931323950738e+00, 0.000000000000000e+00, -1.062596786167450e-01, 4.376380824776608e-08, 4.112436881363933e-03, -1.224692985913411e-03, -6.903883902324579e+03, 7.851207678017210e+00, 0.000000000000000e+00
10163, 4.698732260286741e-02, -3.473774065437685e-02, 8.731981499257736e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.747079714186488e+00, 0.000000000000000e+00, 6.988318856745950e-01, 1.120438287721520e+00, 0.000000000000000e+00, -4.829321440974790e-02, 4.377896549689626e-08, 4.243497383463900e-03, -1.368766861491837e-03, -7.544448819034734e+03, 8.091688637556308e+00, 0.000000000000000e+00
10284, 4.296954154829392e-02, -3.338185908205505e-02, 8.625647198803431e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.726739653925041e+00, 0.000000000000000e+00, 6.906958615700164e-01, 1.121045393941180e+00, 0.000000000000000e+00, -7.371828973655599e-02, 4.379711239714467e-08, 3.562254352787380e-03, -1.215629161062722e-03, -5.108456187003549e+03, 7.372454320618392e+00, 0.000000000000000e+00
10405, 3.916507983789567e-02, -3.206837865259531e-02, 9.155586442618834e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.832900688829584e+00, 0.000000000000000e+00, 7.331602755318337e-01, 1.121090813982826e+00, 0.000000000000000e+00, 5.898300389412318e-02, 4.379846984577868e-08, 4.054662050248716e-03, -1.449937225960733e-03, -6.829291729909076e+03, 8.112739606642068e+00, 0.000000000000000e+00
10526, 3.558453058716081e-02, -3.074099723611696e-02, 9.285965459340442e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.859020073501542e+00, 0.000000000000000e+00, 7.436080294006168e-01, 1.121101780659441e+00, 0.000000000000000e+00, 9.163223473407021e-02, 4.379879759794165e-08, 4.316312779572545e-03, -1.679681497239307e-03, -8.149796853128531e+03, 8.463173259138459e+00, 0.000000000000000e+00
10647, 3.223214236554897e-02, -2.937044470097584e-02, 9.237979575119593e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.851908930633662e+00, 0.000000000000000e+00, 7.407635722534649e-01, 1.122614520547286e+00, 0.000000000000000e+00, 8.274330614922062e-02, 4.384399259279211e-08, 2.927667670748376e-03, -1.196914582364702e-03, -3.437214192109102e+03, 6.958731924915857e+00, 0.000000000000000e+00
10768, 2.905378801271021e-02, -2.807104220702317e-02, 9.591572784626762e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921884715398813e+00, 0.000000000000000e+00, 7.687538861595252e-01, 1.122084422221497e+00, 0.000000000000000e+00, 1.702130371056592e-01, 4.382815863914864e-08, 4.132188712677295e-03, -1.766644327149492e-03, -7.482568807653032e+03, 8.446934376327590e+00, 0.000000000000000e+00
10889, 2.608335507768858e-02, -2.674163925759874e-02, 9.685694772573838e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.941078585565617e+00, 0.000000000000000e+00, 7.764314342262467e-01, 1.122277785373459e+00, 0.000000000000000e+00, 1.942053748141638e-01, 4.383393479046506e-08, 3.813024666333779e-03, -1.771895138135226e-03, -6.590480472804235e+03, 8.204061785769881e+00, 0.000000000000000e+00
11010, 2.330693727654943e-02, -2.540050693120947e-02, 9.695771884518648e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.944196433514908e+00, 0.000000000000000e+00, 7.776785734059630e-01, 1.122912147414244e+00, 0.000000000000000e+00, 1.981026847507773e-01, 4.385288105526369e-08, 3.485389327592973e-03, -1.729275352670744e-03, -5.580454562739026e+03, 7.884506828907747e+00, 0.000000000000000e+00
11131, 2.070542149979012e-02, -2.407337838041783e-02, 9.891354076689574e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.984170780324904e+00, 0.000000000000000e+00, 7.936683121299615e-01, 1.123340271076232e+00, 0.000000000000000e+00, 2.480706182632725e-01, 4.386566470895449e-08, 3.555437457600358e-03, -1.898669343678953e-03, -6.129398549598887e+03, 8.098126085700502e+00, 0.000000000000000e+00
11252, 1.829235611658903e-02, -2.272262787037717e-02, 1.020258528562443e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.047530726346959e+00, 0.000000000000000e+00, 8.190122905387834e-01, 1.123849666191857e+00, 0.000000000000000e+00, 3.272705507908411e-01, 4.388087199660922e-08, 3.347832953996101e-03, -1.944341094729267e-03, -5.766552112644303e+03, 8.056164515361239e+00, 0.000000000000000e+00
11373, 1.605094894296199e-02, -2.137017233911034e-02, 1.030141674739497e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.068691587590673e+00, 0.000000000000000e+00, 8.274766350362690e-01, 1.124570840553296e+00, 0.000000000000000e+00, 3.537216273454835e-01, 4.390239588703988e-08, 3.139181960348496e-03, -1.961979786849200e-03, -5.334735006678879e+03, 7.906299172089438e+00, 0.000000000000000e+00
11494, 1.397208001994425e-02, -2.002246761133827e-02, 1.044355911213020e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.098280309373186e+00, 0.000000000000000e+00, 8.393121237492742e-01, 1.125130772596651e+00, 0.000000000000000e+00, 3.907075295736248e-01, 4.391910273749780e-08, 2.895962955058567e-03, -1.943215141106460e-03, -4.777700059088196e+03, 7.721309074151362e+00, 0.000000000000000e+00
11615, 1.204768155992164e-02, -1.868394675081917e-02, 1.051076320396336e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.113144154351019e+00, 0.000000000000000e+00, 8.452576617404076e-01, 1.125856137630760e+00, 0.000000000000000e+00, 4.092873357959167e-01, 4.394073960107138e-08, 2.922794290980685e-03, -2.158726184571113e-03, -5.435746848484318e+03, 7.903364667541119e+00, 0.000000000000000e+00
11736, 1.030440397748005e-02, -1.731358442587979e-02, 1.064778866041582e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.143157804921807e+00, 0.000000000000000e+00, 8.572631219687229e-01, 1.127152697177352e+00, 0.000000000000000e+00, 4.468043990094019e-01, 4.397939756842145e-08, 2.244976401718660e-03, -1.813455475059353e-03, -3.406344606417893e+03, 7.080673346089921e+00, 0.000000000000000e+00
11857, 8.691722526706681e-03, -1.597305755029151e-02, 1.070714970744156e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.156226150074209e+00, 0.000000000000000e+00, 8.624904600296833e-01, 1.127738639165887e+00, 0.000000000000000e+00, 4.631398304499033e-01, 4.399686074705435e-08, 2.027318373841076e-03, -1.757454080196218e-03, -2.874320945232591e+03, 6.843070787274963e+00, 0.000000000000000e+00
11978, 7.222243227788683e-03, -1.464170217232786e-02, 1.126236229870612e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.270241757081178e+00, 0.000000000000000e+00, 9.080967028324710e-01, 1.128835452320263e+00, 0.000000000000000e+00, 6.056593392086148e-01, 4.402953776640493e-08, 1.970323567905378e-03, -1.918508616410546e-03, -3.422090760967813e+03, 7.102369667969723e+00, 0.000000000000000e+00
12099, 5.929899928434287e-03, -1.328386449688060e-02, 1.182961240364172e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.387025668180892e+00, 0.000000000000000e+00, 9.548102672723566e-01, 1.129990001844683e+00, 0.000000000000000e+00, 7.516392280832573e-01, 4.406391808486470e-08, 1.579663228778737e-03, -1.721083998595260e-03, -2.632860736164279e+03, 6.703482995330487e+00, 0.000000000000000e+00
12220, 4.757079359453207e-03, -1.195584229383495e-02, 1.202492520917049e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.427488721552306e+00, 0.000000000000000e+00, 9.709954886209221e-01, 1.130479949291148e+00, 0.000000000000000e+00, 8.022180447975246e-01, 4.407850259092485e-08, 1.406075006069362e-03, -1.696434183963757e-03, -2.440851245727167e+03, 6.562729069078644e+00, 0.000000000000000e+00
12341, 3.731939912662778e-03, -1.063201840784175e-02, 1.236430875579567e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.497030242312470e+00, 0.000000000000000e+00, 9.988120969249878e-01, 1.130946309505191e+00, 0.000000000000000e+00, 8.891449457477300e-01, 4.409238208281191e-08, 1.217088533527042e-03, -1.681132526557423e-03, -2.297125498751273e+03, 6.460132985290715e+00, 0.000000000000000e+00
12462, 2.848522471367073e-03, -9.319602632576550e-03, 1.252941022579005e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.531749982253316e+00, 0.000000000000000e+00, 1.012699992901327e+00, 1.131561633398796e+00, 0.000000000000000e+00, 9.325446206737883e-01, 4.411069063139178e-08, 9.268308412382552e-04, -1.522241748803149e-03, -1.788422376977262e+03, 6.025041768568734e+00, 0.000000000000000e+00
12583, 2.133712600876441e-03, -8.007064392685951e-03, 1.338641090494613e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.709829841921117e+00, 0.000000000000000e+00, 1.083931936768446e+00, 1.133615815509685e+00, 0.000000000000000e+00, 1.155144445258538e+00, 4.417177606855733e-08, 3.931042390215346e-04, -7.340059033159993e-04, -6.756080595978143e+02, 4.252601362795555e+00, 0.000000000000000e+00
12704, 1.476439879903685e-03, -6.757644195094345e-03, 1.320740992860633e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.670457374177426e+00, 0.000000000000000e+00, 1.068182949670970e+00, 1.132285692367513e+00, 0.000000000000000e+00, 1.105928860578925e+00, 4.413222826081467e-08, 6.531427050963120e-04, -1.473533432581754e-03, -1.616099363723453e+03, 5.886770237088116e+00, 0.000000000000000e+00
12825, 1.023996728372183e-03, -5.503471493243661e-03, 1.380482077147106e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.795874892886842e+00, 0.000000000000000e+00, 1.118349957154736e+00, 1.134161729395483e+00, 0.000000000000000e+00, 1.262700758965694e+00, 4.418800082431892e-08, 1.404647834013967e-04, -3.926292146502837e-04, -4.377854610368934e+02, 3.058702277100866e+00, 0.000000000000000e+00
12946, 6.032196324424964e-04, -4.316806202288217e-03, 1.348739801837570e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.728148293571636e+00, 0.000000000000000e+00, 1.091259317428654e+00, 1.132733713588520e+00, 0.000000000000000e+00, 1.178042509821687e+00, 4.414555157208594e-08, 2.328787123633589e-04, -8.007928195982151e-04, -6.350876393831917e+02, 4.282279197876419e+00, 0.000000000000000e+00
13067, 3.416619712540812e-04, -3.157148085160272e-03, 1.363185942508899e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.755847601927678e+00, 0.000000000000000e+00, 1.102339040771071e+00, 1.132108694019506e+00, 0.000000000000000e+00, 1.212666645266740e+00, 4.412696394844042e-08, 4.534467729044484e-05, -2.153456572616530e-04, -2.497798417132333e+02, 2.214644136708058e+00, 0.000000000000000e+00
13188, 1.270701635643319e-04, -2.055532631553991e-03, 1.341767415247038e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.711695205904921e+00, 0.000000000000000e+00, 1.084678082361968e+00, 1.131753013265097e+00, 0.000000000000000e+00, 1.157476150238294e+00, 4.411638401412392e-08, -3.814334268296038e-05, 2.941603702545110e-04, -2.481911261795899e+02, 2.552942814974682e+00, 0.000000000000000e+00
13309, 6.170094264135070e-05, -9.980966218928963e-04, 1.344905511942006e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.721101543183851e+00, 0.000000000000000e+00, 1.088440617273540e+00, 1.133028938205932e+00, 0.000000000000000e+00, 1.169234071836956e+00, 4.415432958446169e-08, -1.365612672078028e-05, 2.209064134948479e-04, -3.010667477577426e+02, 2.207775282113988e+00, 0.000000000000000e+00
13430, 0.000000000000000e+00, 0.000000000000000e+00, 1.333478371697944e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.694733921522770e+00, 0.000000000000000e+00, 1.077893568609108e+00, 1.131665145893028e+00, 0.000000000000000e+00, 1.136274544760606e+00, 4.411377009576083e-08, -8.015164060839366e-05, 1.296561742912456e-03, -1.162702347540566e+03, 5.337090054082521e+00, 0.000000000000000e+00
13551, 6.170094919464969e-05, 9.980967279014158e-04, 1.348786726325083e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.727679083820940e+00, 0.000000000000000e+00, 1.091071633528376e+00, 1.132499495380984e+00, 0.000000000000000e+00, 1.177455997633317e+00, 4.413858668448549e-08, 3.115275036899004e-05, 5.039380854632751e-04, -4.204624837041073e+02, 3.341141189940803e+00, 0.000000000000000e+00
13672, 1.270701760388358e-04, 2.055532833346049e-03, 1.310796629006144e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.644349986184866e+00, 0.000000000000000e+00, 1.057739994473946e+00, 1.129722154829087e+00, 0.000000000000000e+00, 1.073294625588225e+00, 4.405594363935884e-08, 3.071656840702765e-04, 2.368852741778076e-03, -3.314729292878178e+03, 7.172884072876632e+00, 0.000000000000000e+00
13793, 3.416620342595767e-04, 3.157148400468743e-03, 1.356033458044136e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.735042888580997e+00, 0.000000000000000e+00, 1.094017155432399e+00, 1.129488368092689e+00, 0.000000000000000e+00, 1.186660753583389e+00, 4.404898249142895e-08, 3.084711668779473e-04, 1.464956012075585e-03, -1.432242462754137e+03, 5.774350056732632e+00, 0.000000000000000e+00
13914, 6.032190037884231e-04, 4.316804429373351e-03, 1.239067743933852e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.496797922665403e+00, 0.000000000000000e+00, 9.987191690661610e-01, 1.128434537609325e+00, 0.000000000000000e+00, 8.888545461888960e-01, 4.401759524354307e-08, 7.010523825000992e-04, 2.410690262970523e-03, -3.568440889745075e+03, 7.147232127717430e+00, 0.000000000000000e+00
14035, 1.023991634086762e-03, 5.503457126464314e-03, 1.285147117857931e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.589042475696207e+00, 0.000000000000000e+00, 1.035616990278483e+00, 1.128169503898115e+00, 0.000000000000000e+00, 1.004160237477401e+00, 4.400969922670220e-08, 4.742144171275817e-04, 1.325534519097558e-03, -1.216563470239843e+03, 5.449375005058353e+00, 0.000000000000000e+00
14156, 1.476432788803823e-03, 6.757630715509528e-03, 1.223641125681387e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.456466254168891e+00, 0.000000000000000e+00, 9.825865016675561e-01, 1.124203063678953e+00, 0.000000000000000e+00, 8.384399605682559e-01, 4.389142020639844e-08, 1.541182626591738e-03, 3.477020022696284e-03, -7.753826981273682e+03, 8.761213813652258e+00, 0.000000000000000e+00
14277, 2.133701641711079e-03, 8.007043560233736e-03, 1.113541827980768e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.236602025324168e+00, 0.000000000000000e+00, 8.946408101296668e-01, 1.124786786368627e+00, 0.000000000000000e+00, 5.636096745123516e-01, 4.390883960613633e-08, 9.982287528879608e-04, 1.863900803372159e-03, -2.286847248414872e+03, 6.225601187547209e+00, 0.000000000000000e+00
14398, 2.848509266701179e-03, 9.319583015563102e-03, 1.055727928530046e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.117464766997740e+00, 0.000000000000000e+00, 8.469859067990958e-01, 1.123187364352261e+00, 0.000000000000000e+00, 4.146881016043172e-01, 4.386109923065904e-08, 1.879651127195201e-03, 3.087173734915108e-03, -6.668614834419313e+03, 7.932438644574221e+00, 0.000000000000000e+00
14519, 3.731932173485510e-03, 1.063200691042518e-02, 1.061015198647339e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.124632619090266e+00, 0.000000000000000e+00, 8.498530476361061e-01, 1.121373443290338e+00, 0.000000000000000e+00, 4.236479167199745e-01, 4.380691605747251e-08, 2.292112138505015e-03, 3.166037714813756e-03, -7.465722596300442e+03, 8.279616003915191e+00, 0.000000000000000e+00
14640, 4.757069091406585e-03, 1.195582942100154e-02, 9.879089458815696e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.976853311609289e+00, 0.000000000000000e+00, 7.907413246437154e-01, 1.120586931737242e+00, 0.000000000000000e+00, 2.389237823687534e-01, 4.378340903274040e-08, 2.534386181343474e-03, 3.057749812948274e-03, -7.330725200292287e+03, 8.054681408360771e+00, 0.000000000000000e+00
14761, 5.929888457481026e-03, 1.328385234176867e-02, 9.513347287624192e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.901989143049496e+00, 0.000000000000000e+00, 7.607956572197979e-01, 1.119599535163940e+00, 0.000000000000000e+00, 1.453435716690113e-01, 4.375388657800186e-08, 2.831254784429840e-03, 3.084729874406658e-03, -7.987995678677120e+03, 8.121459100460028e+00, 0.000000000000000e+00
14882, 7.222231244419702e-03, 1.464169131533740e-02, 9.554382147072354e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.908212477466689e+00, 0.000000000000000e+00, 7.632849909866756e-01, 1.118438608517229e+00, 0.000000000000000e+00, 1.531227396905040e-01, 4.371915939391597e-08, 3.513756837130461e-03, 3.421355262498949e-03, -1.083354902773246e+04, 8.817342485847151e+00, 0.000000000000000e+00
15003, 8.691712693790604e-03, 1.597304864162181e-02, 9.158873335162392e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.828466272213383e+00, 0.000000000000000e+00, 7.313865088853531e-01, 1.117977151740290e+00, 0.000000000000000e+00, 5.343998312387113e-02, 4.370535078559957e-08, 3.473417837816684e-03, 3.011059029076638e-03, -8.879922654084923e+03, 8.359442181154588e+00, 0.000000000000000e+00
15124, 1.030439303376958e-02, 1.731357575833620e-02, 8.615389715093325e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.718530371481608e+00, 0.000000000000000e+00, 6.874121485926431e-01, 1.117044080250612e+00, 0.000000000000000e+00, -8.397989279084751e-02, 4.367742108171793e-08, 3.585083715749925e-03, 2.895974760568737e-03, -8.767484773191218e+03, 8.125177566749249e+00, 0.000000000000000e+00
15245, 1.204767045734019e-02, 1.868393902838684e-02, 8.521333042855477e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.698421796255865e+00, 0.000000000000000e+00, 6.793687185023457e-01, 1.116158940297171e+00, 0.000000000000000e+00, -1.091156118230269e-01, 4.365091556773571e-08, 4.347919848891002e-03, 3.211300902185884e-03, -1.211670498722874e+04, 8.760987622917510e+00, 0.000000000000000e+00
15366, 1.397207001704041e-02, 2.002246065378986e-02, 8.273633267541100e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.647502151004233e+00, 0.000000000000000e+00, 6.590008604016930e-01, 1.115110103057015e+00, 0.000000000000000e+00, -1.727651683875665e-01, 4.361949482985316e-08, 4.168721074605482e-03, 2.797247238858306e-03, -9.872177623716210e+03, 8.326319622255053e+00, 0.000000000000000e+00
15487, 1.605093837670801e-02, 2.137016579517081e-02, 8.256394845845746e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.643752652737162e+00, 0.000000000000000e+00, 6.575010610948647e-01, 1.114895184544095e+00, 0.000000000000000e+00, -1.774520412214050e-01, 4.361305458484877e-08, 4.396463037316699e-03, 2.747778291323945e-03, -1.047633070217679e+04, 8.457918573969268e+00, 0.000000000000000e+00
15608, 1.829234567569603e-02, 2.272262202592652e-02, 8.115441220920001e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.614351194805084e+00, 0.000000000000000e+00, 6.457404779220335e-01, 1.113971063902748e+00, 0.000000000000000e+00, -2.142038636365026e-01, 4.358535548208778e-08, 4.610420120073361e-03, 2.677622045310711e-03, -1.092111350195602e+04, 8.516157800232440e+00, 0.000000000000000e+00
15729, 2.070541191944108e-02, 2.407337301766991e-02, 7.753382265398785e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.541628170663682e+00, 0.000000000000000e+00, 6.166512682654726e-01, 1.113464738381835e+00, 0.000000000000000e+00, -3.051076438132555e-01, 4.357017438670115e-08, 4.758079770443136e-03, 2.540903059549925e-03, -1.091086603339384e+04, 8.378322794303482e+00, 0.000000000000000e+00
15850, 2.330692727523305e-02, 2.540050183108997e-02, 7.616009823967176e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.513665584536627e+00, 0.000000000000000e+00, 6.054662338146505e-01, 1.112987964738429e+00, 0.000000000000000e+00, -3.400608764720745e-01, 4.355587625751922e-08, 4.555042091528089e-03, 2.259984164935882e-03, -9.417301902388757e+03, 8.070889874613348e+00, 0.000000000000000e+00
