53844 0.881511 0.007511
53965 0.888923 0.007435
54086 0.896335 0.007324
54207 0.903746 0.007174
54328 0.911158 0.006983
54449 0.918569 0.006746
54570 0.925981 0.006461
54691 0.933393 0.006123
54812 0.940798 0.005729
54933 0.948203 0.005275
55054 0.955606 0.004755
55175 0.963007 0.004166
55296 0.970408 0.003503
55417 0.977809 0.002760
55538 0.985207 0.001932
55659 0.992603 0.001014
240 0.124630 -0.068647
241 0.126615 -0.069193
362 0.128700 -0.069760
483 0.130889 -0.070346
604 0.133187 -0.070953
725 0.135600 -0.071581
846 0.138134 -0.072231
967 0.140795 -0.072901
1088 0.143593 -0.073594
1209 0.146532 -0.074308
1330 0.149617 -0.075044
1451 0.152860 -0.075801
1572 0.156265 -0.076579
1693 0.159842 -0.077377
1814 0.163600 -0.078196
1935 0.167547 -0.079033
2056 0.171690 -0.079888
2177 0.176041 -0.080760
2298 0.180612 -0.081647
2419 0.185415 -0.082548
2540 0.190458 -0.083461
2661 0.195753 -0.084384
2782 0.201315 -0.085313
2903 0.207159 -0.086246
3024 0.213295 -0.087181
3145 0.219738 -0.088112
3266 0.226503 -0.089035
3387 0.233611 -0.089947
3508 0.241075 -0.090842
3629 0.248542 -0.091674
3750 0.256009 -0.092445
3871 0.263479 -0.093155
3992 0.270948 -0.093806
4113 0.278418 -0.094400
4234 0.285888 -0.094937
4355 0.293358 -0.095420
4476 0.300829 -0.095848
4597 0.308299 -0.096223
4718 0.315769 -0.096546
4839 0.323239 -0.096819
4960 0.330709 -0.097043
5081 0.338179 -0.097218
5202 0.345647 -0.097345
5323 0.353115 -0.097426
5444 0.360584 -0.097461
5565 0.368052 -0.097452
5686 0.375520 -0.097398
5807 0.382985 -0.097302
5928 0.390450 -0.097164
6049 0.397915 -0.096985
6170 0.405379 -0.096765
6291 0.412844 -0.096506
6412 0.420309 -0.096207
6533 0.427773 -0.095870
6654 0.435233 -0.095496
6775 0.442693 -0.095084
6896 0.450153 -0.094637
7017 0.457612 -0.094153
7138 0.465072 -0.093634
7259 0.472532 -0.093081
7380 0.479991 -0.092494
7501 0.487446 -0.091873
7622 0.494901 -0.091219
7743 0.502356 -0.090533
7864 0.509810 -0.089814
7985 0.517265 -0.089063
8106 0.524716 -0.088282
8227 0.532167 -0.087470
8348 0.539618 -0.086627
8469 0.547069 -0.085754
8590 0.554519 -0.084851
8711 0.561966 -0.083920
8832 0.569412 -0.082959
8953 0.576858 -0.081970
9074 0.584305 -0.080953
9195 0.591751 -0.079907
9316 0.599197 -0.078834
9437 0.606643 -0.077733
9558 0.614087 -0.076606
9679 0.621527 -0.075453
9800 0.628967 -0.074274
9921 0.636408 -0.073069
10042 0.643848 -0.071838
10163 0.651289 -0.070583
10284 0.658729 -0.069302
10405 0.666170 -0.067998
10526 0.673604 -0.066670
10647 0.681039 -0.065320
10768 0.688474 -0.063946
10889 0.695908 -0.062550
11010 0.703343 -0.061133
11131 0.710777 -0.059694
11252 0.718212 -0.058235
11373 0.725644 -0.056756
11494 0.733072 -0.055259
11615 0.740501 -0.053743
11736 0.747930 -0.052209
11857 0.755359 -0.050659
11978 0.762787 -0.049092
12099 0.770216 -0.047511
12220 0.777644 -0.045915
12341 0.785066 -0.044308
12462 0.792487 -0.042689
12583 0.799909 -0.041059
12704 0.807330 -0.039420
12825 0.814752 -0.037773
12946 0.822173 -0.036118
13067 0.829595 -0.034459
13188 0.837016 -0.032796
13309 0.844438 -0.031131
13430 0.851859 -0.029467
13551 0.859276 -0.027804
13672 0.866688 -0.026147
13793 0.874100 -0.024496
13914 0.881511 -0.022852
14035 0.888923 -0.021219
14156 0.896335 -0.019599
14277 0.903746 -0.017994
14398 0.911158 -0.016408
14519 0.918569 -0.014842
14640 0.925981 -0.013301
14761 0.933393 -0.011786
14882 0.940798 -0.010303
15003 0.948203 -0.008855
15124 0.955606 -0.007444
15245 0.963007 -0.006075
15366 0.970408 -0.004752
15487 0.977809 -0.003478
15608 0.985207 -0.002258
15729 0.992603 -0.001098
15850 1.000000 -0.000000
15971 0.122425 -0.068033
16092 0.120219 -0.067410
16213 0.118014 -0.066778
16334 0.115810 -0.066138
16455 0.113607 -0.065489
16576 0.111405 -0.064832
16697 0.109203 -0.064165
16818 0.107006 -0.063492
16939 0.104810 -0.062808
17060 0.102614 -0.062116
17181 0.100418 -0.061414
17302 0.098221 -0.060702
17423 0.096025 -0.059980
17544 0.093834 -0.059250
17665 0.091648 -0.058512
17786 0.089462 -0.057763
17907 0.087276 -0.057003
18028 0.085090 -0.056233
18149 0.082904 -0.055451
18270 0.080719 -0.054659
18391 0.078546 -0.053860
18512 0.076373 -0.053048
18633 0.074199 -0.052225
18754 0.072026 -0.051389
18875 0.069870 -0.050547
18996 0.067765 -0.049713
19117 0.065709 -0.048886
19238 0.063694 -0.048063
19359 0.061718 -0.047244
19480 0.059781 -0.046429
19601 0.057882 -0.045619
19722 0.056026 -0.044814
19843 0.054214 -0.044017
19964 0.052438 -0.043225
20085 0.050702 -0.042438
20206 0.049005 -0.041657
20327 0.047341 -0.040880
20448 0.045715 -0.040109
20569 0.044133 -0.039348
20690 0.042582 -0.038589
20811 0.041062 -0.037835
20932 0.039571 -0.037083
21053 0.038110 -0.036334
21174 0.036684 -0.035591
21295 0.035309 -0.034863
21416 0.033961 -0.034138
21537 0.032639 -0.033415
21658 0.031343 -0.032694
21779 0.030072 -0.031974
21900 0.028826 -0.031256
22021 0.027615 -0.030545
22142 0.026442 -0.029845
22263 0.025293 -0.029145
22384 0.024169 -0.028447
22505 0.023084 -0.027760
22626 0.022019 -0.027073
22747 0.020975 -0.026385
22868 0.019968 -0.025707
22989 0.018985 -0.025031
23110 0.018022 -0.024353
23231 0.017093 -0.023685
23352 0.016191 -0.023020
23473 0.015306 -0.022353
23594 0.014450 -0.021690
23715 0.013629 -0.021038
23836 0.012824 -0.020382
23957 0.012035 -0.019721
24078 0.011292 -0.019079
24199 0.010568 -0.018436
24320 0.009858 -0.017785
24441 0.009166 -0.017131
24562 0.008521 -0.016499
24683 0.007889 -0.015858
24804 0.007269 -0.015207
24925 0.006696 -0.014582
25046 0.006144 -0.013955
25167 0.005603 -0.013313
25288 0.005084 -0.012670
25409 0.004611 -0.012057
25530 0.004148 -0.011426
25651 0.003715 -0.010804
25772 0.003316 -0.010201
25893 0.002925 -0.009574
26014 0.002574 -0.008975
26135 0.002260 -0.008406
26256 0.001953 -0.007810
26377 0.001652 -0.007179
26498 0.001383 -0.006566
26619 0.001176 -0.006051
26740 0.000972 -0.005500
26861 0.000772 -0.004900
26982 0.000577 -0.004232
27103 0.000447 -0.003724
27224 0.000336 -0.003231
27345 0.000228 -0.002660
27466 0.000127 -0.001986
27587 0.000094 -0.001711
27708 0.000062 -0.001390
27829 0.000031 -0.000978
27950 0.000000 -0.000000
