"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         199,      -5.000116306,      -5.061372052,      -5.400913426,      -4.645598029,      -9.446715415,     0.04295692342,      0.3568809713,                 0,                 0,                 0,      0.1594523144,     0.03047578895,       0.358162744,                 0,       8.307880146,     0.01140718075
          0,           0,         200,      -5.000087816,      -5.062268592,      -5.400721158,       -4.64566368,      -9.446613308,     0.04295652992,      0.3568858297,                 0,                 0,                 0,      0.1594531223,     0.03047522613,      0.3581675858,                 0,       8.308069352,     0.01140718075
          0,           0,         201,      -5.001940664,       -5.06947809,      -5.401137151,      -4.648037055,       -9.44401809,     0.04295613496,       0.356890687,                 0,                 0,                 0,      0.1594539301,     0.03047466189,      0.3581724263,                 0,       8.308258816,     0.01140718075
          0,           0,         202,      -5.003729461,      -5.076350214,      -5.401523565,      -4.650293478,      -9.443908719,     0.04295573854,      0.3568955437,                 0,                 0,                 0,      0.1594547379,     0.03047409621,      0.3581772663,                 0,       8.308448554,     0.01140718075
          0,           0,         203,      -5.005461311,      -5.082902678,      -5.401882926,       -4.65244592,      -9.443799314,     0.04295534062,      0.3569004003,                 0,                 0,                 0,      0.1594555461,     0.03047352904,       0.358182106,                 0,       8.308638581,     0.01140718075
          0,           0,         204,      -5.007142502,      -5.089152587,      -5.402217546,      -4.654505926,      -9.443689877,     0.04295494119,      0.3569052573,                 0,                 0,                 0,      0.1594563548,     0.03047296035,      0.3581869461,                 0,       8.308828913,     0.01140718075
          0,           0,         205,      -5.008778586,       -5.09511638,       -5.40252954,      -4.656483744,      -9.443580409,     0.04295454022,       0.356910115,                 0,                 0,                 0,      0.1594571644,     0.03047239009,      0.3581917868,                 0,       8.309019563,     0.01140718075
          0,           0,         206,      -5.010374456,       -5.10080978,      -5.402820847,      -4.658388445,      -9.443470909,      0.0429541377,      0.3569149739,                 0,                 0,                 0,      0.1594579749,     0.03047181824,      0.3581966288,                 0,       8.309210545,     0.01140718075
          0,           0,         207,      -5.011934415,      -5.106247768,      -5.403093246,      -4.660228045,       -9.44336138,     0.04295373361,      0.3569198345,                 0,                 0,                 0,      0.1594587867,     0.03047124477,      0.3582014723,                 0,       8.309401873,     0.01140718075
          0,           0,         208,      -5.013462238,      -5.111444571,      -5.403348369,      -4.662009604,      -9.443251822,     0.04295332792,      0.3569246971,                 0,                 0,                 0,         0.1594596,     0.03047066963,      0.3582063177,                 0,       8.309593559,     0.01140718075
          0,           0,         209,      -5.014961227,      -5.116413656,      -5.403587716,      -4.663739327,      -9.443142235,     0.04295292063,       0.356929562,                 0,                 0,                 0,      0.1594604148,      0.0304700928,      0.3582111655,                 0,       8.309785616,     0.01140718075
          0,           0,         210,      -5.016434264,      -5.121167733,      -5.403812668,      -4.665422655,      -9.443030623,      0.0429524705,      0.3569349192,                 0,                 0,                 0,       0.159461314,     0.03046945598,      0.3582165037,                 0,       8.309997425,     0.01140718075
          0,           0,         211,      -5.018018697,      -5.126139075,      -5.404045799,      -4.667213541,      -9.442912024,     0.04295205976,      0.3569397904,                 0,                 0,                 0,       0.159462133,     0.03046887549,      0.3582213575,                 0,         8.3101903,     0.01140718075
          0,           0,         212,      -5.019445164,       -5.13048093,      -5.404244503,      -4.668814595,      -9.442802354,     0.04295164735,      0.3569446649,                 0,                 0,                 0,      0.1594629541,     0.03046829321,      0.3582262147,                 0,        8.31038358,     0.01140718075
          0,           0,         213,      -5.020852423,      -5.134642505,      -5.404432429,       -4.67038208,      -9.442692659,     0.04295123326,      0.3569495432,                 0,                 0,                 0,      0.1594637776,     0.03046770913,      0.3582310756,                 0,       8.310577276,     0.01140718075
          0,           0,         214,      -5.022242084,      -5.138633632,      -5.404610565,      -4.671919092,      -9.442582939,     0.04295081749,      0.3569544255,                 0,                 0,                 0,      0.1594646037,     0.03046712321,      0.3582359404,                 0,       8.310771397,     0.01140718075
          0,           0,         215,      -5.023615514,      -5.142463528,      -5.404779819,      -4.673428288,      -9.442473195,         0.0429504,      0.3569593121,                 0,                 0,                 0,      0.1594654324,     0.03046653544,      0.3582408094,                 0,       8.310965953,     0.01140718075
          0,           0,         216,       -5.02497388,       -5.14614082,      -5.404941027,       -4.67491195,      -9.442363429,     0.04294998079,      0.3569642032,                 0,                 0,                 0,      0.1594662639,     0.03046594579,       0.358245683,                 0,       8.311160952,     0.01140718075
          0,           0,         217,      -5.026318172,      -5.149673575,      -5.405094962,       -4.67637203,       -9.44225364,     0.04294955985,      0.3569690992,                 0,                 0,                 0,      0.1594670983,     0.03046535423,      0.3582505613,                 0,       8.311356402,     0.01140718075
          0,           0,         218,      -5.027649222,       -5.15306934,      -5.405242338,      -4.677810186,      -9.442143831,     0.04294913715,      0.3569740003,                 0,                 0,                 0,      0.1594679359,     0.03046476076,      0.3582554446,                 0,       8.311552313,     0.01140718075
          0,           0,         219,      -5.028967723,      -5.156335175,      -5.405383812,      -4.679227818,      -9.442034001,      0.0429487127,      0.3569789066,                 0,                 0,                 0,      0.1594687766,     0.03046416533,      0.3582603331,                 0,       8.311748691,     0.01140718075
          0,           0,         220,      -5.030274249,      -5.159477687,      -5.405519989,      -4.680626101,      -9.441924153,     0.04294828648,      0.3569838184,                 0,                 0,                 0,      0.1594696207,     0.03046356795,      0.3582652271,                 0,       8.311945543,     0.01140718075
          0,           0,         221,      -5.031569269,      -5.162503061,      -5.405651429,      -4.682006009,      -9.441814287,     0.04294785847,      0.3569887359,                 0,                 0,                 0,      0.1594704682,     0.03046296859,      0.3582701266,                 0,       8.312142877,     0.01140718075
          0,           0,         222,       -5.03285316,      -5.165417093,      -5.405778648,      -4.683368343,      -9.441702414,     0.04294738534,      0.3569941544,                 0,                 0,                 0,      0.1594714051,     0.03046230663,      0.3582755254,                 0,       8.312360616,     0.01140718075
          0,           0,         223,      -5.034245478,      -5.168485742,      -5.405915248,      -4.684837592,      -9.441579351,     0.04294686203,      0.3570001263,                 0,                 0,                 0,      0.1594724416,     0.03046157524,      0.3582814754,                 0,       8.312600954,     0.01140718075
          0,           0,         224,      -5.035753613,      -5.171706117,      -5.406062067,      -4.686419867,      -9.441443978,     0.04294628291,      0.3570067096,                 0,                 0,                 0,       0.159473589,     0.03046076671,      0.3582880344,                 0,       8.312866338,     0.01140718075
          0,           0,         225,      -5.037385049,      -5.175073487,      -5.406220113,       -4.68812107,      -9.441295067,     0.04294564161,      0.3570139686,                 0,                 0,                 0,      0.1594748599,     0.03045987246,      0.3582952666,                 0,       8.313159502,     0.01140718075
          0,           0,         226,      -5.039147216,      -5.178581119,      -5.406390613,      -4.689946674,       -9.44113127,     0.04294493096,       0.357021975,                 0,                 0,                 0,       0.159476269,     0.03045888282,      0.3583032434,                 0,       8.313483503,     0.01140718075
          0,           0,         227,      -5.041047318,      -5.182219857,      -5.406575058,      -4.691901399,      -9.440951105,     0.04294414286,      0.3570308084,                 0,                 0,                 0,      0.1594778326,     0.03045778692,      0.3583120439,                 0,       8.313841764,     0.01140718075
          0,           0,         228,      -5.043092089,      -5.185964298,       -5.40677509,      -4.693987939,      -9.440759938,     0.04294342916,      0.3570387715,                 0,                 0,                 0,      0.1594792496,     0.03045679575,      0.3583199772,                 0,       8.314165367,     0.01140718075
          0,           0,         229,       -5.04492393,      -5.068592891,      -5.404908318,      -4.685806182,      -9.440582173,     0.04294263782,      0.3570475573,                 0,                 0,                 0,      0.1594808218,     0.03045569827,        0.35832873,                 0,       8.314523173,     0.01140718075
          0,           0,         230,       -5.04689456,      -5.192566185,      -5.407141081,       -4.69784112,       -9.44038721,      0.0429417597,      0.3570572537,                 0,                 0,                 0,      0.1594825679,     0.03045448229,      0.3583383899,                 0,       8.314919003,     0.01140718075
          0,           0,         231,      -5.049009235,       -5.19602477,      -5.407351807,      -4.699955733,      -9.440171504,     0.04294078447,      0.3570679586,                 0,                 0,                 0,      0.1594845088,     0.03045313406,      0.3583490542,                 0,       8.315357138,     0.01140718075
          0,           0,         232,      -5.051272028,      -5.199580329,      -5.407584546,      -4.702195011,      -9.439934311,     0.04293970043,      0.3570797808,                 0,                 0,                 0,       0.159486668,      0.0304516381,      0.3583608314,                 0,       8.315842383,     0.01140718075
          0,           0,         233,      -5.053685463,      -5.203221045,      -5.407842389,      -4.704554701,      -9.439673524,     0.04293849433,      0.3570928412,                 0,                 0,                 0,      0.1594890721,     0.03044997693,      0.3583738417,                 0,       8.316380132,     0.01140718075
          0,           0,         234,       -5.05625007,      -5.206934496,      -5.408128808,      -4.707027017,      -9.439386834,     0.04293715111,      0.3571072743,                 0,                 0,                 0,      0.1594917514,     0.03044813082,      0.3583882191,                 0,       8.316976442,     0.01140718075
          0,           0,         235,      -5.058963951,      -5.210708146,      -5.408447601,      -4.709599977,      -9.439071722,     0.04293565369,      0.3571232295,                 0,                 0,                 0,      0.1594947395,     0.03044607748,      0.3584041124,                 0,       8.317638111,     0.01140718075
          0,           0,         236,      -5.061822397,      -5.214530013,      -5.408802797,      -4.712256939,      -9.438725434,     0.04293398269,      0.3571408725,                 0,                 0,                 0,      0.1594980742,     0.03044379176,      0.3584216864,                 0,       8.318372771,     0.01140718075
          0,           0,         237,      -5.064817545,      -5.218389216,      -5.409198514,      -4.714976298,      -9.438344913,      0.0429321161,      0.3571603869,                 0,                 0,                 0,      0.1595017976,     0.03044124527,      0.3584411237,                 0,       8.319188974,     0.01140718075
          0,           0,         238,       -5.06793821,      -5.222276209,      -5.409638705,      -4.717731618,      -9.437926882,     0.04293002898,      0.3571819752,                 0,                 0,                 0,      0.1595059559,       0.030438406,       0.358462626,                 0,         8.3200963,     0.01140718075
          0,           0,         239,      -5.071169938,      -5.226182912,      -5.410126879,       -4.72049235,      -9.437467744,     0.04292769305,      0.3572058608,                 0,                 0,                 0,      0.1595106003,     0.03043523789,      0.3584864155,                 0,       8.321105456,     0.01140718075
          0,           0,         240,      -5.074495371,      -5.230102266,      -5.410665765,      -4.723225284,      -9.436963503,     0.04292507629,      0.3572322887,                 0,                 0,                 0,      0.1595157861,     0.03043170041,       0.358512736,                 0,       8.322228394,     0.01140718075
          0,           0,         241,      -5.077895006,      -5.234027722,       -5.41125697,      -4.725896839,      -9.436409725,     0.04292214251,      0.3572615274,                 0,                 0,                 0,      0.1595215729,       0.030427748,      0.3585418545,                 0,       8.323478432,     0.01140718075
          0,           0,         242,       -5.08134831,      -5.237951812,      -5.411900711,       -4.72847616,      -9.435801479,     0.04291885077,      0.3572938697,                 0,                 0,                 0,      0.1595280247,     0.03042332953,      0.3585740622,                 0,       8.324870385,     0.01140718075
          0,           0,         243,      -5.084835174,      -5.241864571,      -5.412595698,      -4.730938805,      -9.435133273,     0.04291515481,      0.3573296347,                 0,                 0,                 0,      0.1595352097,     0.03041838765,      0.3586096765,                 0,       8.326420732,     0.01140718075
          0,           0,         244,      -5.088337555,       -5.24575277,      -5.413339298,       -4.73327055,      -9.434398919,     0.04291100232,      0.3573691702,                 0,                 0,                 0,      0.1595432005,     0.03041285792,      0.3586490429,                 0,       8.328147813,     0.01140718075
          0,           0,         245,      -5.091840958,      -5.249599567,      -5.414128061,      -4.735470606,      -9.433591769,     0.04290633399,       0.357412855,                 0,                 0,                 0,      0.1595520748,     0.03040666785,      0.3586925382,                 0,       8.330072085,     0.01140718075
          0,           0,         246,      -5.095335363,      -5.253384504,      -5.414958643,      -4.737553289,      -9.432704455,     0.04290108236,      0.3574611046,                 0,                 0,                 0,      0.1595619174,     0.03039973554,      0.3587405752,                 0,        8.33221646,     0.01140718075
          0,           0,         247,      -5.098815253,      -5.257074319,      -5.415828914,      -4.739547076,      -9.431728962,     0.04289517035,      0.3575143766,                 0,                 0,                 0,       0.159572822,     0.03039196796,      0.3587936084,                 0,       8.334606756,     0.01140718075
          0,           0,         248,      -5.102278664,      -5.260694977,      -5.416739488,      -4.741493311,      -9.430656619,     0.04288850966,      0.3575731796,                 0,                 0,                 0,       0.159584895,     0.03038325914,      0.3588521431,                 0,       8.337272208,     0.01140718075
          0,           0,         249,      -5.105724836,      -5.264168473,      -5.417693727,      -4.743434711,      -9.429478217,     0.04288099839,      0.3576380833,                 0,                 0,                 0,      0.1595982597,     0.03037348733,      0.3589167451,                 0,       8.340246188,     0.01140718075
          0,           0,         250,      -5.109150908,      -5.267567191,      -5.418698408,      -4.745417657,      -9.428180114,     0.04287251827,      0.3577097308,                 0,                 0,                 0,      0.1596130618,     0.03036251192,       0.358988053,                 0,       8.343567049,     0.01140718075
          0,           0,         251,      -5.112549339,       -5.27083331,        -5.4197594,       -4.74746993,       -9.42676193,     0.04286293145,      0.3577888528,                 0,                 0,                 0,      0.1596294763,     0.03035016962,      0.3590667923,                 0,       8.347279123,     0.01140718075
          0,           0,         252,      -5.115906748,      -5.273990194,      -5.420879262,      -4.749610547,      -9.425209116,      0.0428520764,      0.3578762836,                 0,                 0,                 0,      0.1596477159,     0.03033626989,      0.3591537909,                 0,       8.351433901,     0.01140718075
          0,           0,         253,       -5.11920424,      -5.276703026,      -5.422047658,      -4.751825635,      -9.423509513,     0.04283976298,      0.3579729725,                 0,                 0,                 0,      0.1596680373,     0.03032058958,      0.3592499912,                 0,       8.356091341,     0.01140718075
          0,           0,         254,      -5.122420227,       -5.27985917,      -5.423253827,      -4.754155503,      -9.421648607,     0.04282576488,      0.3580799851,                 0,                 0,                 0,      0.1596907436,     0.03030286533,      0.3593564501,                 0,       8.361321416,     0.01140718075
          0,           0,         255,      -5.125530876,      -5.282805773,      -5.424452528,      -4.756554295,      -9.419610763,     0.04280981003,      0.3581984943,                 0,                 0,                 0,      0.1597161767,     0.03028278428,      0.3594743302,                 0,       8.367205881,     0.01140718075
          0,           0,         256,      -5.128508895,      -5.285619995,      -5.425604068,      -4.759005348,      -9.417379439,     0.04279156871,      0.3583297359,                 0,                 0,                 0,      0.1597446872,      0.0302599738,      0.3596048553,                 0,       8.373839678,     0.01140718075
          0,           0,         257,      -5.131319811,      -5.288376684,      -5.426663479,      -4.761476455,      -9.414939367,     0.04277064018,      0.3584749456,                 0,                 0,                 0,      0.1597765879,     0.03023399028,      0.3597492462,                 0,       8.381332243,     0.01140718075
          0,           0,         258,      -5.133920259,      -5.291160329,      -5.427586875,      -4.763915647,      -9.412271994,     0.04274654421,      0.3586353083,                 0,                 0,                 0,      0.1598121142,     0.03020431241,      0.3599086703,                 0,       8.389808229,     0.01140718075
          0,           0,         259,      -5.136259303,      -5.294050289,      -5.428338562,      -4.766252387,      -9.409358628,     0.04271872122,      0.3588119852,                 0,                 0,                 0,      0.1598514354,     0.03017034044,      0.3600842685,                 0,       8.399408384,     0.01140718075
          0,           0,         260,      -5.138286158,      -5.297090187,      -5.428887986,      -4.768410404,      -9.406178871,     0.04268654551,      0.3590062861,                 0,                 0,                 0,      0.1598947654,     0.03013140332,      0.3602773282,                 0,       8.410291389,     0.01140718075
          0,           0,         261,      -5.139960699,      -5.300250568,      -5.429211824,      -4.770323197,       -9.40270649,     0.04264935532,      0.3592199117,                 0,                 0,                 0,      0.1599425219,     0.03008678036,      0.3604895257,                 0,       8.422634037,     0.01140718075
          0,           0,         262,      -5.141252828,      -5.303418492,       -5.42930145,      -4.771935971,      -9.398913249,      0.0426064723,      0.3594551992,                 0,                 0,                 0,      0.1599954861,     0.03003571205,      0.3607231732,                 0,        8.43663368,     0.01140718075
          0,           0,         263,      -5.142134158,       -5.30647913,      -5.429168359,       -4.77319906,      -9.394762212,     0.04255718605,      0.3597151228,                 0,                 0,                 0,      0.1600547903,     0.02997738461,      0.3609812185,                 0,       8.452511932,     0.01140718075
          0,           0,         264,      -5.142569534,      -5.309247174,      -5.428837978,      -4.774061274,      -9.390203674,      0.0425007045,      0.3600028782,                 0,                 0,                 0,      0.1601216149,     0.02991089495,      0.3612668274,                 0,       8.470515547,     0.01140718075
          0,           0,         265,      -5.142512025,      -5.311613245,      -5.428331159,      -4.774475783,       -9.38517554,     0.04243608089,       0.360321076,                 0,                 0,                 0,      0.1601966131,     0.02983520577,       0.361582576,                 0,       8.490913121,     0.01140718075
          0,           0,         266,      -5.141907539,      -5.313453582,      -5.427656595,      -4.774407726,      -9.379596297,     0.04236215877,      0.3606708186,                 0,                 0,                 0,      0.1602792626,     0.02974912284,      0.3619295257,                 0,        8.51398581,     0.01140718075
          0,           0,         267,      -5.140702479,      -5.314545737,      -5.426806811,      -4.773826451,      -9.373318416,     0.04227759319,       0.361051046,                 0,                 0,                 0,      0.1603674226,     0.02965133903,      0.3623065702,                 0,       8.540009467,     0.01140718075
          0,           0,         268,      -5.138845298,       -5.31507253,      -5.425771216,      -4.772711926,      -9.366326783,     0.04218093338,      0.3614584006,                 0,                 0,                 0,      0.1604572723,     0.02954052164,      0.3627103032,                 0,       8.569236657,     0.01140718075
          0,           0,         269,      -5.136295034,      -5.314597562,      -5.424537391,      -4.771011655,      -9.358867586,     0.04207070023,       0.361887763,                 0,                 0,                 0,      0.1605437328,      0.0294153711,       0.363135557,                 0,       8.601895405,     0.01140718075
          0,           0,         270,      -5.132994822,      -5.312993146,       -5.42309341,      -4.768647884,      -9.350998972,      0.0419453905,      0.3623335609,                 0,                 0,                 0,      0.1606214617,     0.02927457958,      0.3635767101,                 0,       8.638221188,     0.01140718075
          0,           0,         271,      -5.128878582,      -5.310097714,      -5.421451436,      -4.765533081,      -9.342569839,      0.0418034047,      0.3627919135,                 0,                 0,                 0,      0.1606864834,       0.029116684,      0.3640298282,                 0,       8.678525496,     0.01140718075
          0,           0,         272,      -5.123867456,      -5.305625375,      -5.419657783,      -4.761550812,      -9.333688137,     0.04164298902,      0.3632632682,                 0,                 0,                 0,      0.1607381939,     0.02893991601,      0.3644952974,                 0,       8.723275555,     0.01140718075
          0,           0,         273,      -5.117937361,      -5.299288424,      -5.417811343,      -4.756650172,      -9.324329591,     0.04146228796,       0.363754391,                 0,                 0,                 0,      0.1607808068,     0.02874218508,      0.3649798146,                 0,       8.773138409,     0.01140718075
          0,           0,         274,      -5.111191497,      -5.291142878,        -5.4160982,       -4.75089325,       -9.31443665,     0.04125948842,      0.3642781559,                 0,                 0,                 0,      0.1608229109,     0.02852122996,      0.3654961829,                 0,        8.82895474,     0.01140718075
          0,           0,         275,      -5.103788412,      -5.281703549,      -5.414793473,      -4.744383701,      -9.303790439,     0.04103291084,      0.3648501809,                 0,                 0,                 0,      0.1608743705,     0.02827482702,      0.3660599519,                 0,       8.891647543,     0.01140718075
          0,           0,         276,      -5.095869023,      -5.271307615,      -5.414234077,      -4.737213365,      -9.292142016,     0.04078098145,      0.3654835627,                 0,                 0,                 0,       0.160941703,     0.02800094639,      0.3666841557,                 0,       8.962108062,     0.01140718075
          0,           0,         277,      -5.087734357,      -5.260514154,       -5.41477813,      -4.729648898,      -9.279009483,     0.04050218919,       0.366185315,                 0,                 0,                 0,      0.1610249574,     0.02769783316,      0.3673757508,                 0,       9.041124005,     0.01140718075
          0,           0,         278,      -5.079980848,      -5.250383309,      -5.416726504,      -4.722274225,      -9.264750856,     0.04019518836,      0.3669582696,                 0,                 0,                 0,      0.1611190224,     0.02736404362,      0.3681375203,                 0,       9.129407886,     0.01140718075
          0,           0,         279,      -5.073252871,      -5.242871807,      -5.420170869,      -4.715703659,      -9.248392994,     0.03992032544,      0.3676485874,                 0,                 0,                 0,      0.1611988511,     0.02706525639,      0.3688178251,                 0,       9.209558875,     0.01140718075
          0,           0,         280,      -5.075210402,      -5.260295244,      -5.425281081,      -4.718241385,      -9.234749216,     0.03962087496,       0.368403915,                 0,                 0,                 0,      0.1612791734,     0.02673962778,      0.3695622418,                 0,       9.298227648,     0.01140718075
          0,           0,         281,       -5.07426304,      -5.263227786,      -5.430876172,      -4.717426623,       -9.22143171,     0.03935494259,       0.369076769,                 0,                 0,                 0,      0.1613418863,     0.02645037514,      0.3702254051,                 0,       9.378155441,     0.01140718075
          0,           0,         282,      -5.077813496,      -5.283760883,      -5.436564874,      -4.721182741,      -9.209664687,     0.03906733787,      0.3698146511,                 0,                 0,                 0,      0.1614008002,      0.0261371939,      0.3709528005,                 0,         9.4660827,     0.01140718075
          0,           0,         283,      -5.077252708,      -5.287522407,      -5.441766035,      -4.720403154,      -9.197305257,     0.03881329814,      0.3704702053,                 0,                 0,                 0,      0.1614406179,     0.02586043042,      0.3715990894,                 0,       9.544929781,     0.01140718075
          0,           0,         284,      -5.080433719,      -5.305047544,      -5.446726611,      -4.723749486,      -9.186513548,     0.03853941604,      0.3711864873,                 0,                 0,                 0,      0.1614690797,     0.02556171728,      0.3723053767,                 0,       9.631346953,     0.01140718075
          0,           0,         285,      -5.080644185,       -5.30763358,      -5.451297324,      -4.723395491,      -9.174782484,     0.03829781068,      0.3718161719,                 0,                 0,                 0,       0.161474553,     0.02529828343,      0.3729262458,                 0,       9.708549007,     0.01140718075
          0,           0,         286,      -5.084085148,      -5.322637746,      -5.455893859,       -4.72682299,      -9.163448662,       0.038037172,      0.3724984531,                 0,                 0,                 0,      0.1614582974,     0.02501399225,      0.3735990153,                 0,       9.793011244,     0.01140718075
          0,           0,         287,      -5.083821039,      -5.323948281,      -5.460025087,      -4.725413805,      -9.151055774,     0.03780681718,      0.3730940335,                 0,                 0,                 0,      0.1614191849,     0.02476299229,      0.3741861936,                 0,       9.868432768,     0.01140718075
          0,           0,         288,      -5.084684688,       -5.33250254,      -5.463974692,      -4.726165049,      -9.139781192,     0.03755755676,      0.3737433372,                 0,                 0,                 0,       0.161355159,     0.02449122334,      0.3748264027,                 0,       9.951215401,     0.01140718075
          0,           0,         289,      -5.080766159,       -5.32552319,      -5.467050808,      -4.720720941,      -9.128839531,     0.03733672999,      0.3743141411,                 0,                 0,                 0,      0.1612759796,     0.02425061033,      0.3753891521,                 0,       10.02535951,     0.01140718075
          0,           0,         290,      -5.077167599,      -5.324358069,      -5.469876934,      -4.717205877,      -9.119644048,     0.03709742474,      0.3749451056,                 0,                 0,                 0,       0.161174617,     0.02398943051,      0.3760113806,                 0,       10.10703865,     0.01140718075
          0,           0,         291,      -5.068096185,      -5.305857881,      -5.471413877,      -4.706756147,      -9.110236022,     0.03688533081,      0.3755056768,                 0,                 0,                 0,      0.1610676949,     0.02375790214,      0.3765642083,                 0,       10.18035269,     0.01140718075
          0,           0,         292,      -5.060461184,      -5.298422512,      -5.473192994,      -4.699823605,      -9.101252795,     0.03665577354,      0.3761316999,                 0,                 0,                 0,      0.1609431143,     0.02350663681,      0.3771818387,                 0,       10.26118572,     0.01140718075
          0,           0,         293,      -5.046299701,      -5.275459782,      -5.473948733,      -4.684629227,      -9.091674679,     0.03645270569,      0.3766912628,                 0,                 0,                 0,      0.1608206785,      0.0232841642,      0.3777339737,                 0,        10.3336983,     0.01140718075
          0,           0,         294,      -5.034228754,      -5.265645967,      -5.475370046,      -4.673813195,      -9.082754837,     0.03623367783,      0.3773174305,                 0,                 0,                 0,      0.1606840284,     0.02304341684,       0.378352116,                 0,       10.41344553,     0.01140718075
          0,           0,         295,      -5.016473798,      -5.241004292,      -5.476105102,      -4.655825071,      -9.072324047,     0.03601928713,      0.3779475802,                 0,                 0,                 0,      0.1605436831,     0.02280716482,      0.3789743998,                 0,       10.49292227,     0.01140718075
          0,           0,         296,      -5.000833107,      -5.221902304,      -5.477815599,      -4.641296761,      -9.062223144,     0.03581000777,      0.3785819571,                 0,                 0,                 0,      0.1604014828,     0.02257587352,      0.3796010864,                 0,       10.57195965,     0.01140718075
          0,           0,         297,      -4.989984858,      -5.206815772,      -5.480543389,      -4.631262799,      -9.052851716,     0.03560600763,      0.3792244357,                 0,                 0,                 0,      0.1602611364,     0.02234957547,      0.3802360542,                 0,       10.65057447,     0.01140718075
          0,           0,         298,      -4.985725035,      -5.200882543,      -5.483396011,      -4.629319312,      -9.043860182,     0.03538760132,      0.3799524011,                 0,                 0,                 0,      0.1601167474,     0.02210589658,      0.3809559539,                 0,       10.73687922,     0.01140718075
          0,           0,         299,      -4.984016604,       -5.18849536,      -5.486201205,      -4.628158728,      -9.034872782,      0.0351959748,      0.3806181233,                 0,                 0,                 0,      0.1599923737,     0.02189115342,      0.3816145828,                 0,        10.8142515,     0.01140718075
          0,           0,         300,      -4.995972531,      -5.205897357,      -5.490540446,      -4.641560333,      -9.026670595,     0.03499109645,      0.3813764569,                 0,                 0,                 0,      0.1598699854,     0.02165993442,      0.3823653043,                 0,       10.89924282,     0.01140718075
          0,           0,         301,       -5.00789841,      -5.211485606,      -5.494679178,      -4.652386795,      -9.018009227,      0.0348113922,       0.382071273,                 0,                 0,                 0,      0.1597674003,     0.02145609091,      0.3830534256,                 0,       10.97546662,     0.01140718075
          0,           0,         302,      -5.023472811,      -5.237571802,      -5.500226404,      -4.667050954,      -9.009533068,     0.03461935174,       0.382855238,                 0,                 0,                 0,      0.1596657158,     0.02123680745,      0.3838302109,                 0,       11.05899501,     0.01140718075
          0,           0,         303,      -5.029097678,      -5.236241006,      -5.504813919,      -4.670399743,      -9.000126776,     0.03445088113,      0.3835664858,                 0,                 0,                 0,      0.1595778853,     0.02104361728,      0.3845351459,                 0,       11.13372062,     0.01140718075
          0,           0,         304,      -5.034180898,      -5.242794445,      -5.510191855,      -4.674624347,      -8.992040373,      0.0342708326,      0.3843551454,                 0,                 0,                 0,      0.1594838927,     0.02083615461,      0.3853170414,                 0,       11.21522637,     0.01140718075
          0,           0,         305,      -5.032466868,      -5.224726944,       -5.51492376,      -4.671121521,      -8.983808785,     0.03411256161,      0.3850636206,                 0,                 0,                 0,      0.1593978659,      0.0206532546,      0.3860195615,                 0,       11.28803005,     0.01140718075
          0,           0,         306,      -5.034771286,       -5.22255297,      -5.520474243,      -4.673084865,      -8.977012098,     0.03394287038,      0.3858423088,                 0,                 0,                 0,      0.1592999655,     0.02045649092,      0.3867918531,                 0,       11.36740365,     0.01140718075
          0,           0,         307,       -5.03158911,      -5.200463751,      -5.525487858,       -4.66791656,      -8.970152956,      0.0337930192,      0.3865406918,                 0,                 0,                 0,      0.1592078957,     0.02028235781,       0.387484581,                 0,       11.43847756,     0.01140718075
          0,           0,         308,      -5.032837571,      -5.198871914,       -5.53111752,      -4.668898998,      -8.964092751,     0.03363164699,      0.3873038596,                 0,                 0,                 0,      0.1590981762,     0.02009444973,      0.3882416521,                 0,        11.5160539,     0.01140718075
          0,           0,         309,      -5.026515471,      -5.175769129,      -5.536097781,      -4.660813463,      -8.957661271,     0.03347288443,       0.388056908,                 0,                 0,                 0,      0.1589758626,     0.01990950287,       0.388988701,                 0,       11.59317204,     0.01140718075
          0,           0,         310,      -5.019594571,      -5.156533862,      -5.540806653,      -4.653201986,      -8.951145626,     0.03331670526,      0.3887933486,                 0,                 0,                 0,      0.1588355635,     0.01972771744,      0.3897192424,                 0,       11.66962176,     0.01140718075
          0,           0,         311,       -5.01458492,      -5.142237739,      -5.545593375,      -4.648187939,      -8.944421874,     0.03316305859,      0.3895052105,                 0,                 0,                 0,      0.1586710242,     0.01954932074,      0.3904253085,                 0,        11.7451534,     0.01140718075
          0,           0,         312,       -5.01306779,       -5.13280296,      -5.550348332,      -4.647089634,       -8.93769091,     0.03301194641,      0.3901843151,                 0,                 0,                 0,      0.1584759358,     0.01937460021,      0.3910987256,                 0,       11.81948832,     0.01140718075
          0,           0,         313,      -5.016013048,      -5.130717301,       -5.55461612,      -4.650368467,       -8.93158934,     0.03286337799,      0.3908249992,                 0,                 0,                 0,      0.1582455924,     0.01920376273,      0.3917338345,                 0,       11.89241713,     0.01140718075
