"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
8106, 5.083600000000000e-02, -3.611800000000000e-02, 1.189448369535941e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.498087314803370e+05, 0.000000000000000e+00, 9.992349259213476e+04, 2.926525787742792e+02, 0.000000000000000e+00, -4.978513009023696e-02, 1.810940961820927e-05, 3.935406936079974e-03, -1.156167160811257e-03, -2.014861663516977e+03, 6.431838461104125e+00, 0.000000000000000e+00
8227, 4.629400000000000e-02, -3.473700000000000e-02, 1.199088385521622e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.518712221179010e+05, 0.000000000000000e+00, 1.007484888471604e+05, 2.926966081150843e+02, 0.000000000000000e+00, -2.047915164880356e-02, 1.811151809397528e-05, 3.901535756333119e-03, -1.228537022509475e-03, -2.036937426745861e+03, 6.430831653338836e+00, 0.000000000000000e+00
8348, 4.192800000000000e-02, -3.331300000000000e-02, 1.209771574986289e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.541691617648827e+05, 0.000000000000000e+00, 1.016676647059530e+05, 2.927587048916117e+02, 0.000000000000000e+00, 1.217232735800501e-02, 1.811449152214442e-05, 3.902657178437778e-03, -1.321501020804027e-03, -2.022179843738995e+03, 6.482788956923669e+00, 0.000000000000000e+00
8469, 3.771200000000000e-02, -3.183100000000000e-02, 1.221931146348016e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.567750692283891e+05, 0.000000000000000e+00, 1.027100276913556e+05, 2.928171145530636e+02, 0.000000000000000e+00, 4.919972838227718e-02, 1.811728811922847e-05, 3.826281534885253e-03, -1.395911827634275e-03, -1.980042839892270e+03, 6.473729767408753e+00, 0.000000000000000e+00
8590, 3.372400000000000e-02, -3.032000000000000e-02, 1.235432712270353e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.596703448001845e+05, 0.000000000000000e+00, 1.038681379200738e+05, 2.928826158020839e+02, 0.000000000000000e+00, 9.033876772805678e-02, 1.812042393395867e-05, 3.775963131581805e-03, -1.488190808147806e-03, -2.029928590002609e+03, 6.480278475514295e+00, 0.000000000000000e+00
8711, 2.992000000000000e-02, -2.876000000000000e-02, 1.250555406323048e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.629258269594085e+05, 0.000000000000000e+00, 1.051703307837634e+05, 2.929683108623274e+02, 0.000000000000000e+00, 1.365959910274416e-01, 1.812452599802025e-05, 3.697769988669564e-03, -1.579828968651226e-03, -1.924546090932722e+03, 6.512390005684559e+00, 0.000000000000000e+00
8832, 2.633000000000000e-02, -2.716100000000000e-02, 1.267547129553821e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.665721379182059e+05, 0.000000000000000e+00, 1.066288551672823e+05, 2.930494938235192e+02, 0.000000000000000e+00, 1.884065100198997e-01, 1.812841154144494e-05, 3.561974027374132e-03, -1.654690442523323e-03, -1.898014056495218e+03, 6.470781814202470e+00, 0.000000000000000e+00
8953, 2.298200000000000e-02, -2.553700000000000e-02, 1.286363226866867e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.706160470438022e+05, 0.000000000000000e+00, 1.082464188175208e+05, 2.931434981521564e+02, 0.000000000000000e+00, 2.458665108050732e-01, 1.813291008568861e-05, 3.411927451206955e-03, -1.728653623593256e-03, -1.853703506824559e+03, 6.427169260657621e+00, 0.000000000000000e+00
9074, 1.986400000000000e-02, -2.388500000000000e-02, 1.307078352132417e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.750856043419724e+05, 0.000000000000000e+00, 1.100342417367889e+05, 2.932625309761674e+02, 0.000000000000000e+00, 3.093745565810443e-01, 1.813860535952684e-05, 3.220315113005274e-03, -1.785840413017940e-03, -1.754776856700505e+03, 6.362131222427861e+00, 0.000000000000000e+00
9195, 1.698800000000000e-02, -2.221300000000000e-02, 1.329772704994914e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.799871887970613e+05, 0.000000000000000e+00, 1.119948755188245e+05, 2.933939014985688e+02, 0.000000000000000e+00, 3.790212864878337e-01, 1.814488964891633e-05, 2.982349350784558e-03, -1.818096455405688e-03, -1.639910240274766e+03, 6.249046367476827e+00, 0.000000000000000e+00
9316, 1.435400000000000e-02, -2.052600000000000e-02, 1.354425196912291e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.853599321367827e+05, 0.000000000000000e+00, 1.141439728547131e+05, 2.935812431583817e+02, 0.000000000000000e+00, 4.553627241736785e-01, 1.815384904175609e-05, 2.710942853692561e-03, -1.826529430168430e-03, -1.479296063537676e+03, 6.106740214453649e+00, 0.000000000000000e+00
9437, 1.196100000000000e-02, -1.882600000000000e-02, 1.380444843716002e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.910335849760908e+05, 0.000000000000000e+00, 1.164134339904363e+05, 2.937746968274009e+02, 0.000000000000000e+00, 5.359797920840196e-01, 1.816309783336846e-05, 2.381670146413340e-03, -1.782438360072543e-03, -1.289812821589070e+03, 5.870689454876098e+00, 0.000000000000000e+00
9558, 9.827000000000001e-03, -1.713800000000000e-02, 1.406727997326698e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.967684051605592e+05, 0.000000000000000e+00, 1.187073620642237e+05, 2.939665180766655e+02, 0.000000000000000e+00, 6.174659882541162e-01, 1.817226567296283e-05, 2.074519852917543e-03, -1.735351506942152e-03, -1.118893979221010e+03, 5.650684270248166e+00, 0.000000000000000e+00
9679, 7.918000000000000e-03, -1.544400000000000e-02, 1.434126014058969e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.027944372103068e+05, 0.000000000000000e+00, 1.211177748841227e+05, 2.942055866178222e+02, 0.000000000000000e+00, 7.030900207325711e-01, 1.818368758364540e-05, 1.759549982479651e-03, -1.657810639917281e-03, -9.273766759188086e+02, 5.402175704700237e+00, 0.000000000000000e+00
9800, 6.247000000000000e-03, -1.376500000000000e-02, 1.461787240660105e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.088640027023462e+05, 0.000000000000000e+00, 1.235456010809384e+05, 2.944241739165801e+02, 0.000000000000000e+00, 7.893326209262186e-01, 1.819412703817786e-05, 1.472172412435314e-03, -1.578168826130657e-03, -7.744766491233780e+02, 5.158224675825524e+00, 0.000000000000000e+00
9921, 4.793000000000000e-03, -1.209400000000000e-02, 1.488527967672271e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.147500295991820e+05, 0.000000000000000e+00, 1.259000118396728e+05, 2.946450282333806e+02, 0.000000000000000e+00, 8.729673168626330e-01, 1.820467095378129e-05, 1.185697954014601e-03, -1.460925483587439e-03, -6.167278661126783e+02, 4.860701193040382e+00, 0.000000000000000e+00
10042, 3.576000000000000e-03, -1.047400000000000e-02, 1.512819102834696e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.201446017868578e+05, 0.000000000000000e+00, 1.280578407147431e+05, 2.948828532170601e+02, 0.000000000000000e+00, 9.496189211673710e-01, 1.821602079719495e-05, 9.398043254729957e-04, -1.351048129003541e-03, -4.974038153773240e+02, 4.569701194049978e+00, 0.000000000000000e+00
10163, 2.574000000000000e-03, -8.904000000000000e-03, 1.533357754037230e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.247113962276218e+05, 0.000000000000000e+00, 1.298845584910487e+05, 2.950831249485318e+02, 0.000000000000000e+00, 1.014508611811282e+00, 1.822557503034671e-05, 6.988303493616777e-04, -1.189101084437242e-03, -3.601888868387618e+02, 4.206320790615986e+00, 0.000000000000000e+00
10284, 1.780000000000000e-03, -7.418000000000000e-03, 1.549531423538184e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.281917935305573e+05, 0.000000000000000e+00, 1.312767174122229e+05, 2.951329276956889e+02, 0.000000000000000e+00, 1.063961659728104e+00, 1.822795045000391e-05, 4.847793654985223e-04, -9.963573068360837e-04, -2.507145430727394e+02, 3.788024681359983e+00, 0.000000000000000e+00
10405, 1.163000000000000e-03, -6.004000000000000e-03, 1.560251852414914e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.304388598580528e+05, 0.000000000000000e+00, 1.321755439432211e+05, 2.951119153313670e+02, 0.000000000000000e+00, 1.095890278530384e+00, 1.822694825621058e-05, 2.770200118435373e-04, -7.102429135769524e-04, -1.174259021174586e+02, 3.163804925566486e+00, 0.000000000000000e+00
10526, 6.840000000000000e-04, -4.608000000000000e-03, 1.565418161204633e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.313240905670224e+05, 0.000000000000000e+00, 1.325296362268089e+05, 2.949259474222631e+02, 0.000000000000000e+00, 1.108468542693269e+00, 1.821807692964872e-05, -1.863084991258583e-05, 6.153543544344678e-05, -2.167336224993426e+00, 9.208287670950772e-01, 0.000000000000000e+00
10647, 3.640000000000000e-04, -3.365000000000000e-03, 1.561174573576774e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.305731256967354e+05, 0.000000000000000e+00, 1.322292502786941e+05, 2.950573322426662e+02, 0.000000000000000e+00, 1.097798065020266e+00, 1.822434473071809e-05, -1.493241144015103e-04, 6.998054442492399e-04, -1.090494022934058e+02, 3.075849588013732e+00, 0.000000000000000e+00
10768, 1.290000000000000e-04, -2.007000000000000e-03, 1.552060121854328e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.290686336870292e+05, 0.000000000000000e+00, 1.316274534748117e+05, 2.954393126151864e+02, 0.000000000000000e+00, 1.076420702331321e+00, 1.824255968704351e-05, -1.718079174605462e-04, 1.125853869716626e-03, -2.866543488326004e+02, 3.862499385162586e+00, 0.000000000000000e+00
10889, 6.200000000000000e-05, -1.386000000000000e-03, 1.541411333333945e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.264460648195319e+05, 0.000000000000000e+00, 1.305784259278127e+05, 2.951095246125182e+02, 0.000000000000000e+00, 1.039156559022131e+00, 1.822683422765264e-05, -8.438803190954703e-05, 1.312920775522953e-03, -3.707774672941024e+02, 4.164764676999332e+00, 0.000000000000000e+00
11010, 0.000000000000000e+00, 0.000000000000000e+00, 1.524550387965758e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.226682522776928e+05, 0.000000000000000e+00, 1.290673009110771e+05, 2.949203838995410e+02, 0.000000000000000e+00, 9.854775309138252e-01, 1.821781148822522e-05, 7.111110675129422e-05, 1.589677321891835e-03, -5.690405919571811e+02, 4.506794962885902e+00, 0.000000000000000e+00
11131, 6.200000000000000e-05, 1.386000000000000e-03, 1.498003004096794e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.172534043420285e+05, 0.000000000000000e+00, 1.269013617368114e+05, 2.951100117472006e+02, 0.000000000000000e+00, 9.085378280244862e-01, 1.822685746223422e-05, 1.374068623039577e-04, 2.151986213563558e-03, -1.033128200604832e+03, 5.257699532907859e+00, 0.000000000000000e+00
11252, 1.270000000000000e-04, 1.989000000000000e-03, 1.477832530517908e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.122769813806032e+05, 0.000000000000000e+00, 1.249107925522413e+05, 2.944456123359643e+02, 0.000000000000000e+00, 8.378277160041803e-01, 1.819515070812927e-05, 3.518996974822418e-04, 2.355214403863290e-03, -1.249161185808329e+03, 5.467903372129173e+00, 0.000000000000000e+00
11373, 3.420000000000000e-04, 3.260000000000000e-03, 1.450660762989372e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.066089893112485e+05, 0.000000000000000e+00, 1.226435957244994e+05, 2.945163134512745e+02, 0.000000000000000e+00, 7.572910821085176e-01, 1.819852638270109e-05, 5.520723612338419e-04, 2.713969170771408e-03, -1.673131117689789e+03, 5.834320905084725e+00, 0.000000000000000e+00
11494, 6.030000000000000e-04, 4.329000000000000e-03, 1.418178668716636e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.991225065067922e+05, 0.000000000000000e+00, 1.196490026027168e+05, 2.939060183422474e+02, 0.000000000000000e+00, 6.509154701791035e-01, 1.816937448169698e-05, 8.709937127002005e-04, 3.033152591881198e-03, -2.155959585879852e+03, 6.169266224314306e+00, 0.000000000000000e+00
11615, 1.024000000000000e-03, 5.635000000000000e-03, 1.381125571874298e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.912442264454253e+05, 0.000000000000000e+00, 1.164976905781701e+05, 2.938424219764897e+02, 0.000000000000000e+00, 5.389728017233162e-01, 1.816633499670697e-05, 1.227802666279834e-03, 3.419001468185881e-03, -2.842594326298358e+03, 6.522529186586129e+00, 0.000000000000000e+00
11736, 1.476000000000000e-03, 6.760000000000000e-03, 1.344018041803594e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.828340667612450e+05, 0.000000000000000e+00, 1.131336267044980e+05, 2.932357767862824e+02, 0.000000000000000e+00, 4.194726430778919e-01, 1.813732536932483e-05, 1.560901475229464e-03, 3.487419512224389e-03, -3.068361954585919e+03, 6.601852492243532e+00, 0.000000000000000e+00
11857, 2.134000000000000e-03, 8.115000000000001e-03, 1.303869366826245e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.743127445002510e+05, 0.000000000000000e+00, 1.097250978001004e+05, 2.931583305207354e+02, 0.000000000000000e+00, 2.983929727390512e-01, 1.813361981980837e-05, 2.085158971595674e-03, 3.954507029221531e-03, -4.100040631437547e+03, 7.063749368372750e+00, 0.000000000000000e+00
11978, 2.848000000000000e-03, 9.362000000000001e-03, 1.264272902817948e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.655428798386327e+05, 0.000000000000000e+00, 1.062171519354531e+05, 2.926740165796588e+02, 0.000000000000000e+00, 1.737817575282870e-01, 1.811043625033809e-05, 2.516209746371955e-03, 4.064040898239059e-03, -4.623974745625305e+03, 7.147277003270895e+00, 0.000000000000000e+00
12099, 3.732000000000000e-03, 1.069600000000000e-02, 1.225183083471252e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.570833281814637e+05, 0.000000000000000e+00, 1.028333312725855e+05, 2.923905003957419e+02, 0.000000000000000e+00, 5.357978716589158e-02, 1.809685604478581e-05, 3.029370340212370e-03, 4.265556560760008e-03, -5.248741166931050e+03, 7.414066202276962e+00, 0.000000000000000e+00
12220, 4.757000000000000e-03, 1.205000000000000e-02, 1.187410991181166e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.489687007716779e+05, 0.000000000000000e+00, 9.958748030867115e+04, 2.921689265873488e+02, 0.000000000000000e+00, -6.172114637546951e-02, 1.808623840328074e-05, 3.468449987601866e-03, 4.300057423209771e-03, -5.665553445857241e+03, 7.513972494758035e+00, 0.000000000000000e+00
12341, 5.930000000000000e-03, 1.342100000000000e-02, 1.150749240602309e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.410520001771183e+05, 0.000000000000000e+00, 9.642080007084731e+04, 2.918907813888874e+02, 0.000000000000000e+00, -1.742097330996584e-01, 1.807290440065101e-05, 3.999772985653996e-03, 4.415165230817253e-03, -6.467487855133795e+03, 7.660395155833549e+00, 0.000000000000000e+00
12462, 7.222000000000000e-03, 1.477100000000000e-02, 1.116532093471105e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.336828989313190e+05, 0.000000000000000e+00, 9.347315957252758e+04, 2.916393068311753e+02, 0.000000000000000e+00, -2.789174676749786e-01, 1.806084368170756e-05, 4.311766728777586e-03, 4.269616945404303e-03, -6.475703681905515e+03, 7.624765347568868e+00, 0.000000000000000e+00
12583, 8.692000000000000e-03, 1.615600000000000e-02, 1.084703713151698e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.269080437361947e+05, 0.000000000000000e+00, 9.076321749447785e+04, 2.914936520311672e+02, 0.000000000000000e+00, -3.751815460063330e-01, 1.805385578269361e-05, 4.745726723068455e-03, 4.252984169083408e-03, -6.772139388811538e+03, 7.744084093146792e+00, 0.000000000000000e+00
12704, 1.030400000000000e-02, 1.753300000000000e-02, 1.055867323912004e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.207259007030488e+05, 0.000000000000000e+00, 8.829036028121950e+04, 2.912958412819816e+02, 0.000000000000000e+00, -4.630237631546318e-01, 1.804436296451578e-05, 5.072525476957885e-03, 4.133896656579206e-03, -7.138789897238146e+03, 7.696481767762669e+00, 0.000000000000000e+00
12825, 1.204800000000000e-02, 1.889100000000000e-02, 1.030009581012178e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.151992591489730e+05, 0.000000000000000e+00, 8.607970365958920e+04, 2.911319330738088e+02, 0.000000000000000e+00, -5.415519442224346e-01, 1.803649475266005e-05, 5.268983617945134e-03, 3.925881196249739e-03, -6.941850660579786e+03, 7.629819037667635e+00, 0.000000000000000e+00
12946, 1.397200000000000e-02, 2.026600000000000e-02, 1.006569971113487e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.102263996447361e+05, 0.000000000000000e+00, 8.409055985789440e+04, 2.910272256681245e+02, 0.000000000000000e+00, -6.122114229949406e-01, 1.803146728406774e-05, 5.526624919343638e-03, 3.784281514844096e-03, -6.919066702818300e+03, 7.635760973946344e+00, 0.000000000000000e+00
13067, 1.605100000000000e-02, 2.163200000000000e-02, 9.856532786313281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.057661503678708e+05, 0.000000000000000e+00, 8.230646014714829e+04, 2.908975732830876e+02, 0.000000000000000e+00, -6.755872108751785e-01, 1.802524088708658e-05, 5.666999174608436e-03, 3.574669618242589e-03, -6.835689213820164e+03, 7.545661560341962e+00, 0.000000000000000e+00
13188, 1.829200000000000e-02, 2.299100000000000e-02, 9.671974070515518e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.018361370980245e+05, 0.000000000000000e+00, 8.073445483920978e+04, 2.907864321102580e+02, 0.000000000000000e+00, -7.314288627416287e-01, 1.801990240315459e-05, 5.771353626747243e-03, 3.365589545120767e-03, -6.659068072802778e+03, 7.466161020066917e+00, 0.000000000000000e+00
13309, 2.070500000000000e-02, 2.434600000000000e-02, 9.510082528971883e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.984007884887833e+05, 0.000000000000000e+00, 7.936031539551329e+04, 2.907029538289033e+02, 0.000000000000000e+00, -7.802418127001021e-01, 1.801589201387896e-05, 5.835707133340405e-03, 3.153492787906777e-03, -6.356131354671596e+03, 7.391156416070928e+00, 0.000000000000000e+00
13430, 2.330700000000000e-02, 2.570100000000000e-02, 9.369902092226177e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.954271891012631e+05, 0.000000000000000e+00, 7.817087564050521e+04, 2.906298844268793e+02, 0.000000000000000e+00, -8.224937570032538e-01, 1.801238122304163e-05, 5.881051644689960e-03, 2.952554749100576e-03, -6.133204890887440e+03, 7.313485763222675e+00, 0.000000000000000e+00
13551, 2.608300000000000e-02, 2.704600000000000e-02, 9.248985565390014e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.928609873422606e+05, 0.000000000000000e+00, 7.714439493690424e+04, 2.905632073342300e+02, 0.000000000000000e+00, -8.589569787294469e-01, 1.800917719440709e-05, 5.881630254169275e-03, 2.747899292229774e-03, -5.955405025530676e+03, 7.215569394850812e+00, 0.000000000000000e+00
13672, 2.905400000000000e-02, 2.838600000000000e-02, 9.145659870630819e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906783192322193e+05, 0.000000000000000e+00, 7.627132769288772e+04, 2.905203815837293e+02, 0.000000000000000e+00, -8.899705617308338e-01, 1.800711910536477e-05, 5.874451611743821e-03, 2.557473892444010e-03, -5.586412156739721e+03, 7.151204037429737e+00, 0.000000000000000e+00
13793, 3.223200000000000e-02, 2.972300000000000e-02, 9.061529120053545e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.888985479794898e+05, 0.000000000000000e+00, 7.555941919179591e+04, 2.904808226296961e+02, 0.000000000000000e+00, -9.152593737201951e-01, 1.800521787974806e-05, 5.880049093803329e-03, 2.389839248844414e-03, -5.579160608510062e+03, 7.074208796638032e+00, 0.000000000000000e+00
13914, 3.558400000000000e-02, 3.104000000000000e-02, 8.992606516662774e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.874347783179196e+05, 0.000000000000000e+00, 7.497391132716781e+04, 2.904389933391267e+02, 0.000000000000000e+00, -9.360581115975548e-01, 1.800320740473710e-05, 5.800922938660947e-03, 2.202225468708444e-03, -5.399175984081788e+03, 6.968865104408401e+00, 0.000000000000000e+00
14035, 3.916500000000000e-02, 3.235500000000000e-02, 8.937086132355032e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.862775939179946e+05, 0.000000000000000e+00, 7.451103756719781e+04, 2.904390534945198e+02, 0.000000000000000e+00, -9.525005722125608e-01, 1.800321029613458e-05, 5.755531161040596e-03, 2.043190184707331e-03, -5.066453899666912e+03, 6.916546297016001e+00, 0.000000000000000e+00
14156, 4.297000000000000e-02, 3.366200000000000e-02, 8.899317126729867e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.854876075005384e+05, 0.000000000000000e+00, 7.419504300021536e+04, 2.904347335235551e+02, 0.000000000000000e+00, -9.637255079758273e-01, 1.800300265394824e-05, 5.689774487056296e-03, 1.890529773952866e-03, -4.996603629441272e+03, 6.836368984993887e+00, 0.000000000000000e+00
14277, 4.698700000000000e-02, 3.495400000000000e-02, 8.873526795530571e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.849502152907060e+05, 0.000000000000000e+00, 7.398008611628240e+04, 2.904349740572715e+02, 0.000000000000000e+00, -9.713613266453091e-01, 1.800301421539534e-05, 5.592539594876116e-03, 1.740411283871404e-03, -4.799450687169004e+03, 6.757758210386831e+00, 0.000000000000000e+00
14398, 5.125400000000000e-02, 3.624000000000000e-02, 8.857769245020503e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.846339087450278e+05, 0.000000000000000e+00, 7.385356349801112e+04, 2.904540511970809e+02, 0.000000000000000e+00, -9.758557338633111e-01, 1.800393115881271e-05, 5.516810969010488e-03, 1.608886704906638e-03, -4.586721241911020e+03, 6.705139409317687e+00, 0.000000000000000e+00
14519, 5.577200000000000e-02, 3.751600000000000e-02, 8.852238439397319e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845253096898667e+05, 0.000000000000000e+00, 7.381012387594665e+04, 2.904645767874375e+02, 0.000000000000000e+00, -9.773988204166991e-01, 1.800443705927018e-05, 5.429117851947262e-03, 1.483639817205974e-03, -4.388481452926840e+03, 6.650116748705027e+00, 0.000000000000000e+00
14640, 6.055600000000000e-02, 3.878200000000000e-02, 8.857196958907593e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.846469037043256e+05, 0.000000000000000e+00, 7.385876148173025e+04, 2.904932623202756e+02, 0.000000000000000e+00, -9.756710881780928e-01, 1.800581575173543e-05, 5.340472743244565e-03, 1.368013583995449e-03, -4.261969073791395e+03, 6.596548287317076e+00, 0.000000000000000e+00
14761, 6.559400000000000e-02, 4.003200000000000e-02, 8.872923640169211e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.850049697344832e+05, 0.000000000000000e+00, 7.400198789379325e+04, 2.905407059891786e+02, 0.000000000000000e+00, -9.705833194535768e-01, 1.800809585921906e-05, 5.241997560095242e-03, 1.258464296863751e-03, -4.205767388909074e+03, 6.538594759357501e+00, 0.000000000000000e+00
14882, 7.090700000000000e-02, 4.126700000000000e-02, 8.892369124203379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.854309497894348e+05, 0.000000000000000e+00, 7.417237991577391e+04, 2.905728796446273e+02, 0.000000000000000e+00, -9.645305587381933e-01, 1.800964199908659e-05, 5.146044447848862e-03, 1.157753979339314e-03, -4.028117918452954e+03, 6.493475138622392e+00, 0.000000000000000e+00
15003, 7.651500000000000e-02, 4.248900000000000e-02, 8.918068724708720e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.859962846353201e+05, 0.000000000000000e+00, 7.439851385412802e+04, 2.906188573549194e+02, 0.000000000000000e+00, -9.564977024895596e-01, 1.801185136455079e-05, 5.062324441143378e-03, 1.067466240261965e-03, -3.953452210185649e+03, 6.455712411977733e+00, 0.000000000000000e+00
15124, 8.241200000000000e-02, 4.369300000000000e-02, 8.946901816709831e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.866233105974437e+05, 0.000000000000000e+00, 7.464932423897747e+04, 2.906588524096435e+02, 0.000000000000000e+00, -9.475882757054859e-01, 1.801377310863109e-05, 4.971938364539210e-03, 9.814980704766563e-04, -3.836362513458314e+03, 6.423338744732128e+00, 0.000000000000000e+00
15245, 8.862700000000000e-02, 4.488000000000000e-02, 8.980740471990202e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.873509174729277e+05, 0.000000000000000e+00, 7.494036698917105e+04, 2.906926256499840e+02, 0.000000000000000e+00, -9.372496923352573e-01, 1.801539579811037e-05, 4.884178172499434e-03, 9.022610007633221e-04, -3.770881280902026e+03, 6.386275260056240e+00, 0.000000000000000e+00
15366, 9.514400000000001e-02, 4.604500000000000e-02, 9.019424893269614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.881943093776481e+05, 0.000000000000000e+00, 7.527772375105922e+04, 2.907488310075097e+02, 0.000000000000000e+00, -9.252659167353792e-01, 1.801809607315817e-05, 4.788591491451439e-03, 8.271496327636046e-04, -3.664551882842894e+03, 6.353871187464599e+00, 0.000000000000000e+00
15487, 1.020060000000000e-01, 4.719100000000000e-02, 9.057821696936721e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.890158358431438e+05, 0.000000000000000e+00, 7.560633433725749e+04, 2.907801527754995e+02, 0.000000000000000e+00, -9.135928276806242e-01, 1.801960075625119e-05, 4.720085766559113e-03, 7.613691875728192e-04, -3.603770472001435e+03, 6.340695835653485e+00, 0.000000000000000e+00
15608, 1.091920000000000e-01, 4.831100000000000e-02, 9.097687273747440e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.898666330209540e+05, 0.000000000000000e+00, 7.594665320838158e+04, 2.908090926586204e+02, 0.000000000000000e+00, -9.015038303795805e-01, 1.802099094525662e-05, 4.632921324080047e-03, 6.968099906863101e-04, -3.558782372448537e+03, 6.314668618695594e+00, 0.000000000000000e+00
15729, 1.167330000000000e-01, 4.940600000000000e-02, 9.136401745533818e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906956406343378e+05, 0.000000000000000e+00, 7.627825625373512e+04, 2.908411904327726e+02, 0.000000000000000e+00, -8.897244415168483e-01, 1.802253275227984e-05, 4.560072691620969e-03, 6.380202755474326e-04, -3.480840039410273e+03, 6.300175286762848e+00, 0.000000000000000e+00
15850, 1.246300000000000e-01, 5.047100000000000e-02, 9.177634908273221e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915833950422638e+05, 0.000000000000000e+00, 7.663335801690551e+04, 2.908823864122721e+02, 0.000000000000000e+00, -8.771103180555686e-01, 1.802451146867374e-05, 4.499568819568554e-03, 5.852081424528857e-04, -3.437125417995817e+03, 6.301381050939648e+00, 0.000000000000000e+00
15971, 1.325720000000000e-01, 5.146600000000000e-02, 9.214920372581131e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923761202309915e+05, 0.000000000000000e+00, 7.695044809239656e+04, 2.909041465043880e+02, 0.000000000000000e+00, -8.658464670262752e-01, 1.802555659018560e-05, 4.427858250900042e-03, 5.338996158794066e-04, -3.402250931222995e+03, 6.286641889198795e+00, 0.000000000000000e+00
